ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/71/10,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/71/11,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/71/12-13,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",12-13,2,Input process identifier,(see Note 1),82,,,Operational,Original
grib2/4/71/14-15,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",14-15,2,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational,Original
grib2/4/71/16,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",16,1,Type of post-processing,(see Note 3),126,,,Operational,Original
grib2/4/71/17,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",17,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/71/18,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",18,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/71/19,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",19,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/71/20-21,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",20-21,2,Hours after reference time of data cut-off,(see Note 4),33,,,Operational,Original
grib2/4/71/22,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",22,1,Minutes after reference time of data cut-off,,,,,Operational,Original
grib2/4/71/23,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",23,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/71/24-27,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",24-27,4,Forecast time in units defined by octet 23,,,,,Operational,Original
grib2/4/71/28,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",28,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/71/29,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",29,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/71/30-33,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",30-33,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/71/34,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",34,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/71/35,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",35,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/71/36-39,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",36-39,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/71/40,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",40,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,Original
grib2/4/71/41,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",41,1,Perturbation number,,,,,Operational,Original
grib2/4/71/42,"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time",42,1,Number of forecasts in ensemble,,,,,Operational,Original
