ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/133/10,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/133/11,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/133/12-13,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",12-13,2,Input process identifier,(see Note 1),82,,,Operational,Original
grib2/4/133/14-15,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",14-15,2,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational,Original
grib2/4/133/16,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",16,1,Type of post-processing,(see Note 3),126,,,Operational,Original
grib2/4/133/17,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",17,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/133/18,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",18,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/133/19,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",19,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/133/20-21,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",20-21,2,Hours after reference time of data cut-off,(see Note 4),33,,,Operational,Original
grib2/4/133/22,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",22,1,Minutes after reference time of data cut-off,,,,,Operational,Original
grib2/4/133/23,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",23,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/133/24-27,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",24-27,4,Forecast time in units defined by octet 23,(see Note 5),111,,,Operational,Original
grib2/4/133/28,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",28,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
