ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/106/10,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/106/11,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/106/12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/106/13,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",13,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/106/14,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/106/15-16,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",15-16,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,na
grib2/4/106/17,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Minutes of observational data cut-off after reference time,,,,,Operational,na
grib2/4/106/18,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/106/19-22,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19-22,4,Forecast time in units defined by previous octet,,,,,Operational,na
grib2/4/106/23,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/106/24,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/106/25-28,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",25-28,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/106/29,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/106/30,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/106/31-34,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",31-34,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/106/35-36,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35-36,2,Year of end of overall time interval,,,,,Operational,na
grib2/4/106/37,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",37,1,Month of end of overall time interval,,,,,Operational,na
grib2/4/106/38,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",38,1,Day of end of overall time interval,,,,,Operational,na
grib2/4/106/39,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",39,1,Hour of end of overall time interval,,,,,Operational,na
grib2/4/106/40,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40,1,Minute of end of overall time interval,,,,,Operational,na
grib2/4/106/41,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/106/42,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42,1,Number of time range (NT),,,,,Operational,na
grib2/4/106/43-46,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",43-46,4,Number of missing in statistical process,,,,,Operational,na
grib2/4/106//1,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next six entries are repeated NT times nt=1:NT,,,,,Operational,na
grib2/4/106/47+(nt-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47+(nt-1)*12,,Type of statistical processing,,,,,Operational,na
grib2/4/106/48+(nt-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48+(nt-1)*12,,Type of time increment,,,,,Operational,na
grib2/4/106/49+(nt-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49+(nt-1)*12,,Indicator of unit for time range,,,,,Operational,na
grib2/4/106/(50+(nt-1)*12)-(53+(nt-1)*12),"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(50+(nt-1)*12)-(53+(nt-1)*12),,Length of time range,,,,,Operational,na
grib2/4/106/54+(nt-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54+(nt-1)*12,,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,na
grib2/4/106/(55+(nt-1)*12)-(58+(nt-1)*12),"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(55+(nt-1)*12)-(58+(nt-1)*12),,Time increment,,,,,Operational,na
grib2/4/106//2,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of sequence repeated NT times,,,,,Operational,na
grib2/4/106/59+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",59+(NT-1)*12,,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,na
grib2/4/106/60+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",60+(NT-1)*12,,Perturbation number,,,,,Operational,na
grib2/4/106/61+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",61+(NT-1)*12,,Number of forecasts in ensemble,,,,,Operational,na
grib2/4/106/62+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62+(NT-1)*12,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,na
grib2/4/106/63+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",63+(NT-1)*12,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,na
grib2/4/106/64+(NT-1)*12,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",64+(NT-1)*12,,Number of additional parameters for reference period - NA,(see Note 2),164,,,Operational,na
grib2/4/106//3,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,na
grib2/4/106/65+(NT-1)*12+(na-1)*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",65+(NT-1)*12+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,na
grib2/4/106/(66+(NT-1)*12+(na-1)*5)-(69+(NT-1)*12+(na-1)*5),"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(66+(NT-1)*12+(na-1)*5)-(69+(NT-1)*12+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,na
grib2/4/106//4,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NA sequence,,,,,Operational,na
grib2/4/106/(65+(NT-1)*12+NA*5)-(66+(NT-1)*12+NA*5),"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(65+(NT-1)*12+NA*5)-(66+(NT-1)*12+NA*5),,Year of start of reference period,,,,,Operational,na
grib2/4/106/67+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",67+(NT-1)*12+NA*5,,Month of start of reference period,,,,,Operational,na
grib2/4/106/68+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",68+(NT-1)*12+NA*5,,Day of start of reference period,,,,,Operational,na
grib2/4/106/69+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",69+(NT-1)*12+NA*5,,Hour of start of reference period,,,,,Operational,na
grib2/4/106/70+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",70+(NT-1)*12+NA*5,,Minute of start of reference period,,,,,Operational,na
grib2/4/106/71+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",71+(NT-1)*12+NA*5,,Second of start of reference period,,,,,Operational,na
grib2/4/106/72+(NT-1)*12+NA*5 to 75+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an individual ensemble forecast, control and perturbed in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",72+(NT-1)*12+NA*5 to 75+(NT-1)*12+NA*5,,Sample size of reference period,,,,,Operational,na
