ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/152/10,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/152/11,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/152/12-13,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",12-13,2,Atmospheric chemical constituent type,(see Code table 4.230),,4.230,,Operational,na
grib2/4/152/14,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",14,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/152/15,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",15,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/152/16,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",16,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/152/17-18,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",17-18,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,na
grib2/4/152/19,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",19,1,Minutes of observational data cut-off after reference time,,,,,Operational,na
grib2/4/152/20,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",20,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/152/21-24,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",21-24,4,Forecast time in units defined by octet 20,,,,,Operational,na
grib2/4/152/25,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",25,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/152/26,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",26,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/152/27-30,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",27-30,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/152/31,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",31,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/152/32,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",32,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/152/33-36,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",33-36,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/152/37,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",37,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,na
grib2/4/152/38-41,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",38-41,4,Perturbation number,,,,,Operational,na
grib2/4/152/42-45,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",42-45,4,Number of forecasts in ensemble,,,,,Operational,na
grib2/4/152/46-47,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",46-47,2,Year of model version date,(see Note 2),127,,,Operational,na
grib2/4/152/48,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",48,1,Month of model version date,,,,,Operational,na
grib2/4/152/49,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",49,1,Day of model version date,,,,,Operational,na
grib2/4/152/50,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",50,1,Hour of model version date,,,,,Operational,na
grib2/4/152/51,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",51,1,Minute of model version date,,,,,Operational,na
grib2/4/152/52,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents",52,1,Second of model version date,,,,,Operational,na
