ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/104/10,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/104/11,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/104/12,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",12,1,Type of wave period interval,(see Code table 4.91),,4.91,,Operational,Original
grib2/4/104/13,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",13,1,Scale factor of lower wave period limit,,,,,Operational,Original
grib2/4/104/14-17,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",14-17,4,Scaled value of lower wave period limit,(see Note 1),163,,,Operational,Original
grib2/4/104/18,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",18,1,Scale factor of upper wave period limit,,,,,Operational,Original
grib2/4/104/19-22,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",19-22,4,Scaled value of upper wave period limit,(see Note 1),163,,,Operational,Original
grib2/4/104/23,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",23,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/104/24,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",24,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/104/25,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",25,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/104/26-27,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",26-27,2,Hours of observational data cut-off after reference time,(see Note 2),33,,,Operational,Original
grib2/4/104/28,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",28,1,Minutes of observational data cut-off after reference time,,,,,Operational,Original
grib2/4/104/29,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",29,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/104/30-33,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",30-33,4,Forecast time in units defined by previous octet,,,,,Operational,Original
grib2/4/104/34,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",34,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/104/35,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",35,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/104/36-39,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",36-39,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/104/40,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",40,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/104/41,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",41,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/104/42-45,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",42-45,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/104/46,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",46,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,Original
grib2/4/104/47,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",47,1,Perturbation number,,,,,Operational,Original
grib2/4/104/48,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for waves selected by period range",48,1,Number of forecasts in ensemble,,,,,Operational,Original
