ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/13/10,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/13/11,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/13/12,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/13/13,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,13,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/13/14,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,14,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/13/15-16,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,15-16,2,Hours after reference time of data cut-off,(see Note 1),33,,,Operational,na
grib2/4/13/17,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,17,1,Minutes after reference time of data cut-off,,,,,Operational,na
grib2/4/13/18,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/13/19-22,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,19-22,4,Forecast time in units defined by octet 18,(see Note 2),111,,,Operational,na
grib2/4/13/23,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/13/24,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,24,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/13/25-28,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,25-28,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/13/29,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/13/30,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,30,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/13/31-34,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,31-34,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/13/35,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35,1,Derived forecast,(see Code table 4.7),,4.7,,Operational,na
grib2/4/13/36,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,36,1,Number of forecasts in the ensemble (N),,,,,Operational,na
grib2/4/13/37,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,37,1,Cluster identifier,,,,,Operational,na
grib2/4/13/38,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,38,1,Number of cluster to which the high-resolution control belongs,,,,,Operational,na
grib2/4/13/39,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,39,1,Number of cluster to which the low-resolution control belongs,,,,,Operational,na
