ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/138/10,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/138/11,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/138/12,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/138/13,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,13,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/138/14,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,14,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/138/15-16,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,15-16,2,Hours after reference time of data cut-off,(see Note 1),33,,,Operational,na
grib2/4/138/17,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,17,1,Minutes after reference time of data cut-off,,,,,Operational,na
grib2/4/138/18,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/138/19-22,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,19-22,4,Forecast time in units defined by octet 18,(see Note 2),111,,,Operational,na
grib2/4/138/23,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/138/24,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,24,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/138/25-28,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,25-28,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/138/29,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/138/30,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,30,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/138/31-34,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,31-34,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/138/35,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35,1,Derived forecast,(see Code table 4.7),,4.7,,Operational,na
grib2/4/138/36-39,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,36-39,4,Number of forecasts in the ensemble (N),,,,,Operational,na
grib2/4/138/40-41,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,40-41,2,Year of end of model version date,,,,,Operational,na
grib2/4/138/42,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,42,1,Month of end of model version date,,,,,Operational,na
grib2/4/138/43,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,43,1,Day of end of model version date,,,,,Operational,na
grib2/4/138/44,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,44,1,Hour of end of model version date,,,,,Operational,na
grib2/4/138/45,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,45,1,Minute of end of model version date,,,,,Operational,na
grib2/4/138/46,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,46,1,Second of end of model version date,,,,,Operational,na
grib2/4/138/47-48,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,47-48,2,Year of end of overall time interval,,,,,Operational,na
grib2/4/138/49,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,49,1,Month of end of overall time interval,,,,,Operational,na
grib2/4/138/50,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50,1,Day of end of overall time interval,,,,,Operational,na
grib2/4/138/51,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,51,1,Hour of end of overall time interval,,,,,Operational,na
grib2/4/138/52,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,52,1,Minute of end of overall time interval,,,,,Operational,na
grib2/4/138/53,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,53,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/138/54,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,na
grib2/4/138/55-58,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,55-58,4,Total number of data values missing in statistical process,,,,,Operational,na
grib2/4/138//1,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,59-70   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,na
grib2/4/138/59,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,na
grib2/4/138/60,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,na
grib2/4/138/61,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,61,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,na
grib2/4/138/62-65,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,62-65,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,na
grib2/4/138/66,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,66,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,na
grib2/4/138/67-70,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67-70,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,97",,,Operational,na
grib2/4/138//2,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"71-nn   These octets are included only if n > 1, where nn = 58 + 12 x n",,,,,Operational,na
grib2/4/138/71-82,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,71-82,,"As octets 59 to 70, next innermost step of processing",,,,,Operational,na
grib2/4/138/83-nn,Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,83-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 59 to 70, repeated as necessary",,,,,Operational,na
