ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/110/10,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",10,1,Parameter category,(see Code table 4.1),4.1,,,Operational,na
grib2/4/110/11,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",11,1,Parameter number,(see Code table 4.2),4.2,,,Operational,na
grib2/4/110/12,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",12,1,Type of interval (for wavelength),(see Code table 4.91),,4.91,,Operational,na
grib2/4/110/13,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",13,1,Scale factor of first wavelength,,,,,Operational,na
grib2/4/110/14-17,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",14-17,4,Scaled value of first wavelength,,,,,Operational,na
grib2/4/110/18,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",18,1,Scale factor of second wavelength,,,,,Operational,na
grib2/4/110/19-22,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",19-22,4,Scaled value of second wavelength,,,,,Operational,na
grib2/4/110/23,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",23,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/110/24,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",24,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/110/25,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",25,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/110/26-27,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",26-27,2,Hours after reference time of data cut-off,,,,,Operational,na
grib2/4/110/28,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",28,1,Minutes after reference time of data cut-off,,,,,Operational,na
grib2/4/110/29,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",29,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/110/30-33,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",30-33,4,Forecast time in units defined by octet 29,,,,,Operational,na
grib2/4/110/34,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",34,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/110/35,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",35,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/110/36-39,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",36-39,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/110/40,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",40,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
