ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/142/10,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/142/11,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/142/12-13,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",12-13,2,Wave direction number,,,,,Operational,PDF
grib2/4/142/14-15,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",14-15,2,Number of wave directions (ND),,,,,Operational,PDF
grib2/4/142/16-17,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",16-17,2,Wave frequency number,,,,,Operational,PDF
grib2/4/142/18-19,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",18-19,2,Number of wave frequencies (NF),,,,,Operational,PDF
grib2/4/142/20,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",20,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/142/21,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",21,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/142/22,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",22,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/142/23-24,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",23-24,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,PDF
grib2/4/142/25,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",25,1,Minutes of observational data cut-off after reference time,,,,,Operational,PDF
grib2/4/142/26,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",26,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/142/27-30,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",27-30,4,Forecast time in units defined by previous octet,,,,,Operational,PDF
grib2/4/142/31,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",31,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
