ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1100/10,Hovmöller-type grid with no averaging or other statistical processing,10,1,Parameter category,(see Code table 4.1),,4.1,,Experimental,Original
grib2/4/1100/11,Hovmöller-type grid with no averaging or other statistical processing,11,1,Parameter number,(see Code table 4.2),,4.2,,Experimental,Original
grib2/4/1100/12,Hovmöller-type grid with no averaging or other statistical processing,12,1,Type of generating process,(see Code table 4.3),,4.3,,Experimental,Original
grib2/4/1100/13,Hovmöller-type grid with no averaging or other statistical processing,13,1,Background generating process identifier (defined by originating centre),,,,,Experimental,Original
grib2/4/1100/14,Hovmöller-type grid with no averaging or other statistical processing,14,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Experimental,Original
grib2/4/1100/15-16,Hovmöller-type grid with no averaging or other statistical processing,15-16,2,Hours of observational data cut-off after reference time,(see Note 2),33,,,Experimental,Original
grib2/4/1100/17,Hovmöller-type grid with no averaging or other statistical processing,17,1,Minutes of observational data cut-off after reference time,,,,,Experimental,Original
grib2/4/1100/18,Hovmöller-type grid with no averaging or other statistical processing,18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Experimental,Original
grib2/4/1100/19-22,Hovmöller-type grid with no averaging or other statistical processing,19-22,4,Forecast time in units defined by octet 18,,,,,Experimental,Original
grib2/4/1100/23,Hovmöller-type grid with no averaging or other statistical processing,23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Experimental,Original
grib2/4/1100/24,Hovmöller-type grid with no averaging or other statistical processing,24,1,Scale factor of first fixed surface,,,,,Experimental,Original
grib2/4/1100/25-28,Hovmöller-type grid with no averaging or other statistical processing,25-28,4,Scaled value of first fixed surface,,,,,Experimental,Original
grib2/4/1100/29,Hovmöller-type grid with no averaging or other statistical processing,29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Experimental,Original
grib2/4/1100/30,Hovmöller-type grid with no averaging or other statistical processing,30,1,Scale factor of second fixed surface,,,,,Experimental,Original
grib2/4/1100/31-34,Hovmöller-type grid with no averaging or other statistical processing,31-34,4,Scaled value of second fixed surface,,,,,Experimental,Original
