ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/135/10,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/135/11,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/135/12-13,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12-13,2,Input process identifier,(see Note 1),82,,,Operational,Original
grib2/4/135/14-15,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14-15,2,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational,Original
grib2/4/135/16,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",16,1,Type of post-processing,(see Note 3),126,,,Operational,Original
grib2/4/135/17,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/135/18,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/135/19,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/135/20-21,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",20-21,2,Hours after reference time of data cut-off,(see Note 4),33,,,Operational,Original
grib2/4/135/22,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",22,1,Minutes after reference time for data cut-off,,,,,Operational,Original
grib2/4/135/23,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/135/24-27,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24-27,4,Forecast time in units defined by previous octet,(see Note 5),111,,,Operational,Original
grib2/4/135/28,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",28,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/135/29,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/135/30-33,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30-33,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/135/34,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",34,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/135/35,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/135/36-39,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",36-39,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/135/40-41,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40-41,2, Total number of quantiles (q),,,,,Operational ,Original
grib2/4/135/42-43,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42-43,2, Quantile value (between 0 and q),,,,,Operational,Original
grib2/4/135/44-45,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",44-45,2,Year of end of overall time interval,,,,,Operational,Original
grib2/4/135/46,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",46,1,Month of end of overall time interval,,,,,Operational,Original
