ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/102/10,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/102/11,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/102/12-13,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",12-13,2,Wave direction number,,,,,Operational,na
grib2/4/102/14-15,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",14-15,2,Number of wave directions (ND),,,,,Operational,na
grib2/4/102/16-17,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",16-17,2,Wave frequency number,,,,,Operational,na
grib2/4/102/18-19,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",18-19,2,Number of wave frequencies (NF),,,,,Operational,na
grib2/4/102/20,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",20,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/102/21,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",21,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/102/22,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",22,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/102/23-24,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",23-24,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,na
grib2/4/102/25,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",25,1,Minutes of observational data cut-off after reference time,,,,,Operational,na
grib2/4/102/26,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",26,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/102/27-30,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",27-30,4,Forecast time in units defined by previous octet,,,,,Operational,na
grib2/4/102/31,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",31,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,na
grib2/4/102/32,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",32,1,Perturbation number,,,,,Operational,na
grib2/4/102/33,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",33,1,Number of forecasts in ensemble,,,,,Operational,na
grib2/4/102/34,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",34,1,Type of wave direction sequence,(see Code table 4.251),,4.251,,Operational,na
grib2/4/102/35,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",35,1,Number of wave direction sequence parameters (NDSP),,,,,Operational,na
grib2/4/102//1,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",,,The next two entries are repeated NDSP times to encode the scale factors and scaled values of the sequence parameters.,,,,,Operational,na
grib2/4/102/36+(NDSP-1)*5,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",36+(NDSP-1)*5,,Scale factor of wave direction sequence parameter,,,,,Operational,na
grib2/4/102/(37+(NDSP-1)*5)-(40+(NDSP-1)*5),"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",(37+(NDSP-1)*5)-(40+(NDSP-1)*5),,Scaled value of wave direction sequence parameter,(see Note 2),162,,,Operational,na
grib2/4/102/36+NDSP*5,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",36+NDSP*5,,Type of wave frequency sequence,(see Code table 4.251),,4.251,,Operational,na
grib2/4/102/37+NDSP*5,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",37+NDSP*5,,Number of wave frequency sequence parameters (NFSP),,,,,Operational,na
grib2/4/102//2,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",,,The next two entries are repeated NFSP times to encode the scale factors and scaled values of the sequence parameters.,,,,,Operational,na
grib2/4/102/38+NDSP*5+(NFSP-1)*5,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",38+NDSP*5+(NFSP-1)*5,,Scale factor of wave frequency sequence parameter,,,,,Operational,na
grib2/4/102/(39+NDSP*5+(NFSP-1)*5)-(42+NDSP*5+(NFSP-1)*5),"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with frequencies and directions defined by formulae",(39+NDSP*5+(NFSP-1)*5)-(42+NDSP*5+(NFSP-1)*5),,Scaled value of wave frequency sequence parameter,(see Note 3),161,,,Operational,na
