ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/125/10,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/125/11,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/125/12-13,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",12-13,2,Atmospheric chemical constituent type,(see Code table 4.230),,4.230,,Operational,PDF
grib2/4/125/14,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",14,1,Source or sink,(see Code table 4.238),,4.238,,Operational,PDF
grib2/4/125/15-16,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",15-16,2,Transport model used,(See Code table 4.333),,4.333,,Operational,PDF
grib2/4/125/17-18,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",17-18,2,Requested by entity,(see Common Code table  C-11),,c-11,,Operational,PDF
grib2/4/125/19-20,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",19-20,2,Scenario origin,(See Code table 4.335),,4.335,,Operational,PDF
grib2/4/125/21-22,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",21-22,2,NWP used,(See Code table 4.336),,4.336,,Operational,PDF
grib2/4/125/23-24,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",23-24,2,Release start year,,,,,Operational,PDF
grib2/4/125/25,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",25,1,Release start month,,,,,Operational,PDF
grib2/4/125/26,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",26,1,Release start day,,,,,Operational,PDF
grib2/4/125/27,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",27,1,Release start hour,,,,,Operational,PDF
grib2/4/125/28,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",28,1,Release start minute,,,,,Operational,PDF
grib2/4/125/29,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",29,1,Release start second,,,,,Operational,PDF
grib2/4/125/30-31,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",30-31,2,Wall clock initial time of execution (year),,,,,Operational,PDF
grib2/4/125/32,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",32,1,Wall clock initial time of execution (month),,,,,Operational,PDF
