ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/124/10,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/124/11,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/124/12-13,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,12-13,2,Atmospheric chemical constituent type,(see Code table 4.230),,4.230,,Operational,PDF
grib2/4/124/14,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,14,1,Source or sink,(see Code table 4.238),,4.238,,Operational,PDF
grib2/4/124/15-16,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,15-16,2,Transport model used,(see Code table 4.333),,4.333,,Operational,PDF
grib2/4/124/17-18,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,17-18,2,Requested by entity,(see Common Code table  C-11),,c-11,,Operational,PDF
grib2/4/124/19-20,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,19-20,2,Scenario origin,(see Code table 4.335),,4.335,,Operational,PDF
grib2/4/124/21-22,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,21-22,2,NWP used,(see Code table 4.336),,4.336,,Operational,PDF
grib2/4/124/23-24,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,23-24,2,Release start year,,,,,Operational,PDF
grib2/4/124/25,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,25,1,Release start month,,,,,Operational,PDF
grib2/4/124/26,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,26,1,Release start day,,,,,Operational,PDF
grib2/4/124/27,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,27,1,Release start hour,,,,,Operational,PDF
grib2/4/124/28,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,28,1,Release start minute,,,,,Operational,PDF
grib2/4/124/29,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,29,1,Release start second,,,,,Operational,PDF
grib2/4/124/30-31,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,30-31,2,Wall clock initial time of execution (Year),,,,,Operational,PDF
grib2/4/124/32,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,32,1,Wall clock initial time of execution (month),,,,,Operational,PDF
grib2/4/124/33,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,33,1,Wall clock initial time of execution (day),,,,,Operational,PDF
grib2/4/124/34,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,34,1,Wall clock initial time of execution (hour),,,,,Operational,PDF
grib2/4/124/35,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,35,1,Wall clock initial time of execution (minute),,,,,Operational,PDF
grib2/4/124/36,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,36,1,Wall clock initial time of execution (second),,,,,Operational,PDF
grib2/4/124/37,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,37,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/124/38,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,38,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/124/39,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,39,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/124/40-41,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,40-41,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational,PDF
grib2/4/124/42,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,42,1,Minutes of observational data cut-off after reference time,,,,,Operational,PDF
grib2/4/124/43,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,43,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/124/44-47,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,44-47,4,Forecast time in units defined by octet 43,,,,,Operational,PDF
grib2/4/124/48,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,48,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/124/49,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,49,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/124/50-53,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,50-53,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/124/54,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,54,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/124/55,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,55,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/124/56-59,Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,56-59,4,Scaled value of second fixed surface,,,,,Operational,PDF
