ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/50/10,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/50/11,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/50/12-13,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,12-13,2,Aerosol type,(see Code table 4.233),,4.233,,Operational,Original
grib2/4/50/14,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,14,1,Type of interval for first and second sizes,(see Code table 4.91),,4.91,,Operational,Original
grib2/4/50/15,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,15,1,Scale factor of first size,,,,,Operational,Original
grib2/4/50/16-19,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,16-19,4,Scaled value of first size in metres,,,,,Operational,Original
grib2/4/50/20,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,20,1,Scale factor of second size,,,,,Operational,Original
grib2/4/50/21-24,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,21-24,4,Scaled value of second size in metres,,,,,Operational,Original
grib2/4/50/25,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,25,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/50/26,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,26,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/50/27,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,27,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/50/28-29,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,28-29,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational,Original
grib2/4/50/30,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,30,1,Minutes of observational data cut-off after reference time,,,,,Operational,Original
grib2/4/50/31,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,31,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/50/32-35,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,32-35,4,Forecast time in units defined by octet 31,,,,,Operational,Original
grib2/4/50/36,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,36,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/50/37,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,37,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/50/38-41,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,38-41,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/50/42,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,42,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/50/43,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,43,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/50/44-47,analysis or forecast at a horizontal level or in a horizontal layer at a point in time for aerosol,44-47,4,Scaled value of second fixed surface,,,,,Operational,Original
