ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/105/10,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/105/11,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/105/12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/105/13,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",13,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/105/14,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/105/15-16,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",15-16,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,Original
grib2/4/105/17,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Minutes of observational data cut-off after reference time,,,,,Operational,Original
grib2/4/105/18,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/105/19-22,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19-22,4,Forecast time in units defined by previous octet,,,,,Operational,Original
grib2/4/105/23,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/105/24,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/105/25-28,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",25-28,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/105/29,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/105/30,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/105/31-34,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",31-34,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/105/35-36,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35-36,2,Year of end of overall time interval,,,,,Operational,Original
grib2/4/105/37,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",37,1,Month of end of overall time interval,,,,,Operational,Original
grib2/4/105/38,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",38,1,Day of end of overall time interval,,,,,Operational,Original
grib2/4/105/39,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",39,1,Hour of end of overall time interval,,,,,Operational,Original
grib2/4/105/40,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40,1,Minute of end of overall time interval,,,,,Operational,Original
grib2/4/105/41,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41,1,Second of end of overall time interval,,,,,Operational,Original
grib2/4/105/42,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42,1,Number of time range (NT),,,,,Operational,Original
grib2/4/105/43-46,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",43-46,4,Number of missing in statistical process,,,,,Operational,Original
grib2/4/105//1,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next six entries are repeated NT times nt=1:NT,,,,,Operational,Original
grib2/4/105/47+(nt-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47+(nt-1)*12,,Type of statistical processing,,,,,Operational,Original
grib2/4/105/48+(nt-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48+(nt-1)*12,,Type of time increment,,,,,Operational,Original
grib2/4/105/49+(nt-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49+(nt-1)*12,,Indicator of unit for time range,,,,,Operational,Original
grib2/4/105/(50+(nt-1)*12)-(53+(nt-1)*12),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(50+(nt-1)*12)-(53+(nt-1)*12),,Length of time range,,,,,Operational,Original
