ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/109/10,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",10,1,Parameter category,,(see Code table 4.1),4.1,,Operational,na
grib2/4/109/11,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",11,1,Parameter number,(see Code table 4.2),4.2,,,Operational,na
grib2/4/109/12,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",12,1,Type of interval (for wavelength),(see Code table 4.91),,4.91,,Operational,na
grib2/4/109/13,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",13,1,Scale factor of first wavelength,,,,,Operational,na
grib2/4/109/14-17,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",14-17,4,Scaled value of first wavelength,,,,,Operational,na
grib2/4/109/18,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",18,1,Scale factor of second wavelength,,,,,Operational,na
grib2/4/109/19-22,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",19-22,4,Scaled value of second wavelength,,,,,Operational,na
grib2/4/109/23,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",23,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/109/24,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",24,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/109/25,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",25,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/109/26-27,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",26-27,2,Hours after reference time of data cut-off,,,,,Operational,na
grib2/4/109/28,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",28,1,Minutes after reference time of data cut-off,,,,,Operational,na
grib2/4/109/29,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",29,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/109/30-33,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",30-33,4,Forecast time in units defined by octet 29,,,,,Operational,na
grib2/4/109/34,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",34,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/109/35,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",35,1,Scale factor of first fixed surface,,,,,Operational,na
grib2/4/109/36-39,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",36-39,4,Scaled value of first fixed surface,,,,,Operational,na
grib2/4/109/40,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",40,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,na
grib2/4/109/41,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",41,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/109/42-45,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",42-45,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/109/46,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",46,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,na
grib2/4/109/47,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",47,1,Perturbation number,,,,,Operational,na
grib2/4/109/48,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for generic optical products",48,1,Number of forecasts in ensemble,,,,,Operational,na
