ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/116/10,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/116/11,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/116/12,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12,1,Tile classification,(see Code table 4.242),,4.242,,Operational,PDF
grib2/4/116/13-14,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",13-14,2,Type of tile,(see Code table 4.252),,4.252,,Operational,PDF
grib2/4/116/15,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",15,1,Number of used spatial tiles,,,,,Operational,PDF
grib2/4/116/16,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",16,1,Number of used tile attribute combinations for type of tile,,,,,Operational,PDF
grib2/4/116/17,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Number of used tile attributes for tile attribute combination (NUTAFTAC),,,,,Operational,PDF
grib2/4/116//1,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,"Repeat the following octet for each attribute of tile (n=1,NUTAFTAC)",,,,,Operational,PDF
grib2/4/116/18+(n-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18+(n-1),,Attribute of tile,(see Code table 4.241),,2.241,,Operational,PDF
grib2/4/116//2,"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repetition,,,,,Operational,PDF
grib2/4/116/19+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19+(NUTAFTAC-1),,Total number of tile attribute combinations,,,,,Operational,PDF
grib2/4/116/20+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",20+(NUTAFTAC-1),,Tile index,,,,,Operational,PDF
grib2/4/116/(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),,UUID of data group,,,,,Operational,PDF
grib2/4/116/37+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",37+(NUTAFTAC-1),,Type of generating process,,,,,Operational,PDF
grib2/4/116/38+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",38+(NUTAFTAC-1),,Background process,,,,,Operational,PDF
grib2/4/116/39+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",39+(NUTAFTAC-1),,Generating process identifier,,,,,Operational,PDF
grib2/4/116/(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),,Hours after data cut-off,,,,,Operational,PDF
grib2/4/116/42+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42+(NUTAFTAC-1),,Minutes after data cut-off,,,,,Operational,PDF
grib2/4/116/43+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",43+(NUTAFTAC-1),,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/116/(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),,Forecast time,,,,,Operational,PDF
grib2/4/116/48+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48+(NUTAFTAC-1),,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/116/49+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49+(NUTAFTAC-1),,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/116/(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/116/54+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54+(NUTAFTAC-1),,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/116/55+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",55+(NUTAFTAC-1),,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/116/(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/116/60+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",60+(NUTAFTAC-1),,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
