ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/132/10,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/132/11,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/132/12,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/132/13,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",13,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/132/14,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",14,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/132/15-16,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",15-16,2,Hours after reference time of data cut-off,(see Note),33,,,Operational,PDF
grib2/4/132/17,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",17,1,Minutes after reference time of data cut-off,,,,,Operational,PDF
grib2/4/132/18,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/132/19-22,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",19-22,4,Forecast time in units defined by octet 18,,,,,Operational,PDF
grib2/4/132/23,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/132/24,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",24,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/132/25-28,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",25-28,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/132/29,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/132/30,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",30,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/132/31-34,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",31-34,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/132/35-36,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",35-36,2,Total number of quantile q,,,,,Operational,PDF
grib2/4/132/37-38,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",37-38,2,Quantile value (between 0 and q),,,,,Operational,PDF
grib2/4/132/39,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",39,1,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,PDF
grib2/4/132/40,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",40,1,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,PDF
grib2/4/132/41,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",41,1,Number of additional parameters for reference period (NA),(see Note 2),164,,,Operational,PDF
grib2/4/132//1,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,PDF
grib2/4/132/42+(na-1)*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",42+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,PDF
grib2/4/132/(43+(na-1)*5)-(46+(na-1)*5),"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(43+(na-1)*5)-(46+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,PDF
grib2/4/132//2,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NA sequence,,,,,Operational,PDF
grib2/4/132/(42+NA*5)-(43+NA*5),"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(42+NA*5)-(43+NA*5),,Year of start of reference period,,,,,Operational,PDF
grib2/4/132/44+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",44+NA*5,,Month of start of reference period,,,,,Operational,PDF
grib2/4/132/45+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",45+NA*5,,Day of start of reference period,,,,,Operational,PDF
grib2/4/132/46+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",46+NA*5,,Hour of start of reference period,,,,,Operational,PDF
grib2/4/132/47+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",47+NA*5,,Minute of start of reference period,,,,,Operational,PDF
grib2/4/132/48+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",48+NA*5,,Second of start of reference period,,,,,Operational,PDF
grib2/4/132/(49+NA*5)-(52+NA*5),"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(49+NA*5)-(52+NA*5),,Sample size of reference period,,,,,Operational,PDF
grib2/4/132/53+NA*5,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",53+NA*5,,Number of reference period time range (NR),(see Note 3),165,,,Operational,PDF
grib2/4/132//3,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,PDF
