ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/72/10,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/72/11,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/72/12-13,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12-13,2,Input process identifier,(see Note 1),82,,,Operational,PDF
grib2/4/72/14-15,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14-15,2,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational,PDF
grib2/4/72/16,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",16,1,Type of post-processing,(see Note 3),126,,,Operational,PDF
grib2/4/72/17,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/72/18,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/72/19,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/72/20-21,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",20-21,2,Hours after reference time of data cut-off,(see Note 4),33,,,Operational,PDF
grib2/4/72/22,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",22,1,Minutes after reference time of data cut-off,,,,,Operational,PDF
grib2/4/72/23,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/72/24-27,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24-27,4,Forecast time in units defined by octet 23,(see Note 5),111,,,Operational,PDF
grib2/4/72/28,"post-processing average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",28,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
