ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/42/10,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,Original
grib2/4/42/11,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,Original
grib2/4/42/12-13,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",12-13,2,Atmospheric chemical constituent type,(see Code table 4.230),,4.230,,Operational,Original
grib2/4/42/14,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",14,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,Original
grib2/4/42/15,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",15,1,Background generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/42/16,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",16,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational,Original
grib2/4/42/17-18,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",17-18,2,Hours after reference time of data cut-off,(see Note 1),33,,,Operational,Original
grib2/4/42/19,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",19,1,Minutes after reference time of data cut-off,,,,,Operational,Original
grib2/4/42/20,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",20,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/42/21-24,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents",21-24,4,Forecast time in units defined by octet 20,(see Note 2),111,,,Operational,Original
