ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/34/10,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/34/11,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/34/12,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,na
grib2/4/34/13,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",13,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/34/14,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",14,1,Analysis or forecast generating process identifier,,,,,Operational,na
grib2/4/34/15-16,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",15-16,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational,na
grib2/4/34/17,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",17,1,Minutes of observational data cut-off after reference time,,,,,Operational,na
grib2/4/34/18,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,na
grib2/4/34/19-22,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",19-22,4,Forecast time in units defined by octet 18,(see Note 2),111,,,Operational,na
grib2/4/34/23,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",23,1,Number of contributing spectral bands (NB),,,,,Operational,na
grib2/4/34//1,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",,,"24-   Repeat the following 11 octets for each contributing band (nb = 1, NB)",,,,,Operational,na
grib2/4/34/(24+11(nb-1))-(25+11(nb-1)),"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",(24+11(nb-1))-(25+11(nb-1)),,Satellite series of band nb (code table defined by originating/generating centre),,,,,Operational,na
grib2/4/34/(26+11(nb-1))-(27+11(nb-1)),"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",(26+11(nb-1))-(27+11(nb-1)),,Satellite number of band nb (code table defined by originating/generating centre),,,,,Operational,na
grib2/4/34/(28+11(nb-1))-(29+11(nb-1)),"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",(28+11(nb-1))-(29+11(nb-1)),,Instrument types of band nb (code table defined by originating/generating centre),,,,,Operational,na
grib2/4/34/(30+11(nb-1)),"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous interval for simulated (synthetic) satellite data",(30+11(nb-1)),,Scale factor of central wave number of band nb,,,,,Operational,na
