ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/83/10,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,na
grib2/4/83/11,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,na
grib2/4/83/12-13,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",12-13,2,Aerosol type,(see Code table 4.233),,4.233,,Operational,na
grib2/4/83/14,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",14,1,Source or sink,(see Code table 4.238),,4.238,,Operational,na
grib2/4/83/15,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",15,1,Type of interval for first and second sizes,(see Code table 4.91),,4.91,,Operational,na
grib2/4/83/16,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",16,1,Scale factor of first size,,,,,Operational,na
grib2/4/83/17-20,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",17-20,4,Scaled value of first size in metres,,,,,Operational,na
grib2/4/83/21,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",21,1,Scale factor of second size,,,,,Operational,na
grib2/4/83/22-25,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",22-25,4,Scaled value of second size in metres,,,,,Operational,na
grib2/4/83/26,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",26,1,Background generating process identifier (defined by originating centre),,,,,Operational,na
grib2/4/83/27,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",27,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,na
