ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/134/10,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational,PDF
grib2/4/134/11,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational,PDF
grib2/4/134/12,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/134/13,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",13,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/134/14,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/134/15-16,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",15-16,2,Hours after reference time of data cut-off,(see Note 1),33,,,Operational,PDF
grib2/4/134/17,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Minutes after reference time for data cut-off,,,,,Operational,PDF
grib2/4/134/18,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/134/19-22,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19-22,4,Forecast time in units defined by previous octet,(see Note 2),111,,,Operational,PDF
grib2/4/134/23,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/134/24,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/134/25-28,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",25-28,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/134/29,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/134/30,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/134/31-34,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",31-34,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/134/35-36,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35-36,2, Total number of quantiles q,,,,,Operational ,PDF
grib2/4/134/37-38,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",37-38,2, Quantile value (between 0 and q),,,,,Operational,PDF
grib2/4/134/39-40,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",39-40,2,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/134/41,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41,1,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/134/42,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42,1,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/134/43,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",43,1,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/134/44,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",44,1,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/134/45,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",45,1,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/134/46,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",46,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,PDF
grib2/4/134/47-50,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47-50,4,Total number of data values missing in the statistical process,,,,,Operational,PDF
grib2/4/134//1,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,51-62 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,PDF
grib2/4/134/51+(nt-1)*12,"Quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",51+(nt-1)*12,,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,PDF
