ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translation_source
grib2/4/2/20/0/0,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",0,,Universal thermal climate index,,,K,Operational,Original
grib2/4/2/20/0/1,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",1,,Mean radiant temperature,,,K,Operational,Original
grib2/4/2/20/0/2,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",2,,Wet-bulb globe temperature,(see Note),53,K,Operational,Original
grib2/4/2/20/0/3,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",3,,Globe temperature,,,K,Operational,Original
grib2/4/2/20/0/4,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",4,,Humidex,,,K,Operational,Original
grib2/4/2/20/0/5,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",5,,Effective temperature,,,K,Operational,Original
grib2/4/2/20/0/6,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",6,,Normal effective temperature,,,K,Operational,Original
grib2/4/2/20/0/7,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",7,,Standard effective temperature,,,K,Operational,Original
grib2/4/2/20/0/8,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",8,,Physiological equivalent temperature,,,K,Operational,Original
grib2/4/2/20/0/9,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",9,,UV biologically effective dose,,,W m-2,Operational,Original
grib2/4/2/20/0/10,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",10,,"UV biologically effective dose, clear-sky",,,W m-2,Operational,Original
grib2/4/2/20/0/11,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",11,,Excess heat factor,,,K2,Operational,Original
grib2/4/2/20/0/12,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",12,,Excess cold factor,,,K2,Operational,Original
grib2/4/2/20/0/13-191,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",13-191,,Reserved,,,,Operational,Original
grib2/4/2/20/0/192-254,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",192-254,,Reserved for local use,,,,Operational,Original
grib2/4/2/20/0/255,Parameter number by product discipline and parameter category,"Product discipline 20 - Health and socioeconomic impacts, parameter category 0: health indicators",255,,Missing,,,,Operational,Original
