ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/3/2/0,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",0,,Probabilité de ciel clair,,,%,Operational,PDF
grib2/4/2/3/2/1,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",1,,Température au sommet des nuages,,,K,Operational,PDF
grib2/4/2/3/2/2,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",2,,Pression au sommet des nuages,,,Pa,Operational,PDF
grib2/4/2/3/2/3,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",3,,Type de nuage,,,(Table de code 4.218),Operational,PDF
grib2/4/2/3/2/4,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",4,,Phase des nuages,,,(Table de code 4.218),Operational,PDF
grib2/4/2/3/2/5,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",5,,Épaisseur optique du nuage,,,Numérique,Operational,PDF
grib2/4/2/3/2/6,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",6,,Rayon effectif des particules formant les nuages,,,m,Operational,PDF
grib2/4/2/3/2/7,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",7,,Colonne d'eau liquide dans les nuages,,,kg m-2,Operational,PDF
grib2/4/2/3/2/8,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",8,,Colonne d'eau solide dans les nuages,,,kg m-2,Operational,PDF
grib2/4/2/3/2/9,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",9,,Albédo des nuages,,,Numérique,Operational,PDF
grib2/4/2/3/2/10,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",10,,Émissivité des nuages,,,Numérique,Operational,PDF
grib2/4/2/3/2/11,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",11,,Rapport de l'épaisseur optique d'absorption effective,,,Numérique,Operational,PDF
grib2/4/2/3/2/30,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",30,,Coût des mesures,,,Numérique,Operational,PDF
grib2/4/2/3/2/31,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",31,,Épaisseur optique des nuages de la couche supérieure,(voir la note),70,Numérique,Deprecated,PDF
grib2/4/2/3/2/32,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",32,,Pression au sommet des nuages de la couche supérieure,(voir la note),70,Pa,Deprecated,PDF
grib2/4/2/3/2/33,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",33,,Rayon effectif des nuages de la couche supérieure,(voir la note),70,m,Deprecated,PDF
grib2/4/2/3/2/34,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",34,,Erreur concernant l'épaisseur optique des nuages de la couche supérieure,(voir la note),70,Numérique,Deprecated,PDF
grib2/4/2/3/2/35,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",35,,Erreur concernant la pression au sommet des nuages de la couche supérieure,(voir la note),70,Pa,Deprecated,PDF
grib2/4/2/3/2/36,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",36,,Erreur concernant le rayon effectif des nuages de la couche supérieure,(voir la note),70,m,Deprecated,PDF
grib2/4/2/3/2/37,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",37,,Épaisseur optique des nuages de la couche inférieure,(voir la note),70,Numérique,Deprecated,PDF
grib2/4/2/3/2/38,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",38,,Pression au sommet des nuages de la couche inférieure,(voir la note),70,Pa,Deprecated,PDF
grib2/4/2/3/2/39,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",39,,Erreur concernant l'épaisseur optique des nuages de la couche inférieure,(voir la note),70,Numérique,Deprecated,PDF
grib2/4/2/3/2/40,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 3 – Produits spatiaux, Catégorie de paramètres 2: propriétés des nuages",40,,Erreur concernant la pression au sommet des nuages de la couche inférieure,(voir la note),70,Pa,Deprecated,PDF
