ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/6/0,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",0,,Teneur en glace des nuages,,,kg m-2,Operational,PDF
grib2/4/2/0/6/1,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",1,,Nébulosité totale,,,%,Operational,PDF
grib2/4/2/0/6/2,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",2,,Nuages de convection,,,%,Operational,PDF
grib2/4/2/0/6/3,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",3,,Nuages bas,,,%,Operational,PDF
grib2/4/2/0/6/4,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",4,,Nuages moyens,,,%,Operational,PDF
grib2/4/2/0/6/5,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",5,,Nuages élevés,,,%,Operational,PDF
grib2/4/2/0/6/6,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",6,,Teneur en eau des nuages,,,kg m-2,Operational,PDF
grib2/4/2/0/6/7,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",7,,Nébulosité,,,%,Operational,PDF
grib2/4/2/0/6/8,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",8,,Type de nuage,,,(Table de code 4.203),Operational,PDF
grib2/4/2/0/6/9,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",9,,Altitude maximale du sommet des orages,,,m,Operational,PDF
grib2/4/2/0/6/10,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",10,,Étendue des orages,,,(Table de code 4.204),Operational,PDF
grib2/4/2/0/6/11,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",11,,Base des nuages,,,m,Operational,PDF
grib2/4/2/0/6/12,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",12,,Sommet des nuages,,,m,Operational,PDF
grib2/4/2/0/6/13,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",13,,Plafond,,,m,Operational,PDF
grib2/4/2/0/6/14,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",14,,Nébulosité non convective,,,%,Operational,PDF
grib2/4/2/0/6/15,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",15,,Fonction travail du nuage,,,J kg-1,Operational,PDF
grib2/4/2/0/6/16,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 6: nébulosité",16,,Efficacité convective des nuages,,,Proportion,Operational,PDF
