ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/2/0,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",0,,Direction du vent (d'où souffle le vent),,,Degré vrai,Operational,PDF
grib2/4/2/0/2/1,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",1,,Vitesse du vent,,,m s-1,Operational,PDF
grib2/4/2/0/2/2,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",2,,Composante u,,,m s-1,Operational,PDF
grib2/4/2/0/2/3,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",3,,Composante v,,,m s-1,Operational,PDF
grib2/4/2/0/2/4,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",4,,Fonction de courant,,,m² s-1,Operational,PDF
grib2/4/2/0/2/5,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",5,,Potentiel de vitesse,,,m² s-1,Operational,PDF
grib2/4/2/0/2/6,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",6,,Fonction de courant de Montgomery,,,m² s-2,Operational,PDF
grib2/4/2/0/2/7,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",7,,Vitesse verticale de coordonnée sigma,,,s-1,Operational,PDF
grib2/4/2/0/2/8,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",8,,Vitesse verticale (pression),,,Pa s-1,Operational,PDF
grib2/4/2/0/2/9,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 2: quantité de mouvement",9,,Vitesse verticale (géométrique),,,m s-1,Operational,PDF
