ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/1/2/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",0,,Profondeur de l'eau,,,m,Operational,Original
grib2/4/2/1/2/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",1,,Température de l'eau,,,K,Operational,Original
grib2/4/2/1/2/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",2,,Fraction d'eau,,,Proportion,Operational,Original
grib2/4/2/1/2/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",3,,Épaisseur des sédiments,,,m,Operational,Original
grib2/4/2/1/2/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",4,,Température des sédiments,,,K,Operational,Original
grib2/4/2/1/2/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",5,,Épaisseur de la glace,,,m,Operational,Original
grib2/4/2/1/2/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",6,,Température de la glace,,,K,Operational,Original
grib2/4/2/1/2/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",7,,Proportion de glace,,,Proportion,Operational,Original
grib2/4/2/1/2/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",8,,"Proportion de terre (0 = eau, 1 = terre)",,,Proportion,Operational,Original
grib2/4/2/1/2/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",9,,Facteur de forme par rapport au profil de salinité,,,–,Operational,Original
grib2/4/2/1/2/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",10,,Facteur de forme par rapport au profil de température au niveau de la thermocline,,,–,Operational,Original
grib2/4/2/1/2/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",11,,Coefficient d'atténuation du rayonnement solaire par l'eau,,,m-1,Operational,Original
grib2/4/2/1/2/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",12,,Salinité,,,kg kg-1,Operational,Original
grib2/4/2/1/2/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",13,,Section droite de l'écoulement dans le lit,,,m²,Operational,Original
grib2/4/2/1/2/14,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",14,,Température de la neige,,,K,Operational,AI Engine
grib2/4/2/1/2/15,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",15,,Profondeur du lac,,,m,Operational,AI Engine
grib2/4/2/1/2/16,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",16,,Profondeur de la rivière,,,m,Operational,AI Engine
grib2/4/2/1/2/17,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",17,,Profondeur de plaine inondable,,,m,Operational,AI Engine
grib2/4/2/1/2/18,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",18,,Fraction inondée de la plaine inondable,,,Proportion,Operational,AI Engine
grib2/4/2/1/2/19,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 2: propriétés des eaux intérieures et des sédiments",19,,"Zone inondable, zone inondée",,,m²,Operational,AI Engine
