ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/4/10/0,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",0,,Indice de scintillation (sigma phi),,,Rad,Operational,AI Engine
grib2/4/2/4/10/1,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",1,,Indice de scintillation S4,,,Numérique,Operational,AI Engine
grib2/4/2/4/10/2,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",2,,Taux de variation de l'indice TEC (ROTI),,,TECU/min,Operational,AI Engine
grib2/4/2/4/10/3,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 10 : indices de météorologie spatiale",3,,Gradient spatial de l'indice de perturbation de l'ionosphère (DIXSG),,,Numérique,Operational,AI Engine
grib2/4/2/4/10/4,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",4,,Taux de TEC le long de l'arc (AATR),,,TECU/min,Operational,AI Engine
grib2/4/2/4/10/5,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",5,,Kp,,,Numérique,Operational,AI Engine
grib2/4/2/4/10/6,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",6,,Indice temporel de tempête de perturbation équatoriale (Dst),,,nT,Operational,AI Engine
grib2/4/2/4/10/7,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",7,,Électrojet auroral (AE),,,nT,Operational,AI Engine
grib2/4/2/4/10/8-191,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",8-191,,En réserve,,,,Operational,AI Engine
grib2/4/2/4/10/192-254,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",192-254,,En réserve pour un usage local,,,,Operational,AI Engine
grib2/4/2/4/10/255,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 10 : indices de météorologie spatiale",255,,Valeur manquante,,,,Operational,AI Engine
