ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/20/1/0,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",0,,Cas de paludisme,,,Fraction,Operational,AI
grib2/4/2/20/1/1,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",1,,Taux de protéine circumsporozoïte du paludisme,,,Fraction,Operational,AI
grib2/4/2/20/1/2,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socioéconomiques, catégorie de paramètre 1 : épidémiologie",2,,Le taux d'inoculation entomologique de Plasmodium falciparum,,,Morsures par jour par personne,Operational,AI
grib2/4/2/20/1/3,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",3,,Taux de morsure humaine par les vecteurs anophèles,,,Morsures par jour par personne,Operational,AI
grib2/4/2/20/1/4,Numéro de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 1 : épidémiologie",4,,Immunité contre le paludisme,,,Fraction,Operational,AI
grib2/4/2/20/1/5,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",5,,Taux de parasites Falciparum,,,Fraction,Operational,AI
grib2/4/2/20/1/6,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",6,,Ratio détectable de parasites falciparum (après le jour 10),,,Fraction,Operational,AI
grib2/4/2/20/1/7,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",7,,Rapport vecteur Anopheles-hôte,,,Fraction,Operational,AI
grib2/4/2/20/1/8,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",8,,Nombre de vecteurs Anopheles,,,Nombre m-2,Operational,AI
grib2/4/2/20/1/9,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",9,,Fraction de l'habitat reproductif du vecteur paludéen,,,Fraction,Operational,AI
grib2/4/2/20/1/10-191,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",10-191,,En réserve,,,,Operational,AI
grib2/4/2/20/1/192-254,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",192-254,,En réserve pour un usage local,,,,Operational,AI
grib2/4/2/20/1/255,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 20 - Impacts sur la santé et les aspects socio-économiques, catégorie de paramètre 1 : épidémiologie",255,,Valeur manquante,,,,Operational,AI
