ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/2/6/0,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètres 6 : zones urbaines",0,,Couverture urbaine,,,Proportion,Operational,AI Engine
grib2/4/2/2/6/1,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètres 6 : zones urbaines",1,,Couverture de route,,,Proportion,Operational,AI Engine
grib2/4/2/2/6/2,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",2,,Couverture de bâtiment,,,Proportion,Operational,AI Engine
grib2/4/2/2/6/3,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",3,,Hauteur du bâtiment,,,m,Operational,AI Engine
grib2/4/2/2/6/4,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",4,,Fraction de surface verticale à horizontale,,,m2 m-2,Operational,AI Engine
grib2/4/2/2/6/5,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",5,,Écart type de la hauteur des bâtiments,,,m,Operational,AI Engine
grib2/4/2/2/6/6,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",6,,Distance vers le bas depuis la surface du toit,,,m,Operational,AI Engine
grib2/4/2/2/6/7,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",7,,Distance vers l'intérieur depuis la surface extérieure du mur,,,m,Operational,AI Engine
grib2/4/2/2/6/8,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",8,,Distance vers le bas depuis la surface de la route,,,m,Operational,AI Engine
grib2/4/2/2/6/9-191,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",9-191,,En réserve,,,,Operational,AI Engine
grib2/4/2/2/6/192-254,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",192-254,,En réserve pour un usage local,,,,Operational,AI Engine
grib2/4/2/2/6/255,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 2 - Produits de surface terrestre, catégorie de paramètre 6 : zones urbaines",255,,Valeur manquante,,,,Operational,AI Engine
