ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/10/0/0,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",0,,Spectre des vagues (1),,,–,Operational,PDF
grib2/4/2/10/0/1,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",1,,Spectre des vagues (2),,,–,Operational,PDF
grib2/4/2/10/0/2,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",2,,Spectre des vagues (3),,,–,Operational,PDF
grib2/4/2/10/0/3,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",3,,Hauteur significative de la houle et des vagues de la mer du vent,,,m,Operational,PDF
grib2/4/2/10/0/4,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",4,,Direction des vagues de la mer du vent,,,Degré vrai,Operational,PDF
grib2/4/2/10/0/5,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",5,,Hauteur significative des vagues de la mer du vent,,,m,Operational,PDF
grib2/4/2/10/0/6,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",6,,Période moyenne des vagues de la mer du vent,,,s,Operational,PDF
grib2/4/2/10/0/7,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",7,,Direction de la houle,,,Degré vrai,Operational,PDF
grib2/4/2/10/0/8,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",8,,Hauteur significative de la houle,,,m,Operational,PDF
grib2/4/2/10/0/9,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 0: vagues",9,,Période moyenne de la houle,,,s,Operational,PDF
