ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/234/1,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,1,,"Cultures, agriculture mixte",,,,Operational,PDF
grib2/4/234/2,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,2,,Herbe rase,,,,Operational,PDF
grib2/4/234/3,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,3,,Conifères à feuillage persistant,,,,Operational,PDF
grib2/4/234/4,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,4,,Conifères à feuillage caduc,,,,Operational,PDF
grib2/4/234/5,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,5,,Feuillus à feuillage caduc,,,,Operational,PDF
grib2/4/234/6,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,6,,Feuillus à feuillage persistant,,,,Operational,PDF
grib2/4/234/7,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,7,,Herbe haute,,,,Operational,PDF
grib2/4/234/8,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,8,,Désert,,,,Operational,PDF
grib2/4/234/9,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,9,,Toundra,,,,Operational,PDF
grib2/4/234/10,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,10,,Cultures irriguées,,,,Operational,PDF
grib2/4/234/11,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,11,,Semi-désert,,,,Operational,PDF
grib2/4/234/12,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,12,,Calottes glaciaires et glaciers,,,,Operational,PDF
grib2/4/234/13,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,13,,Tourbières et marécages,,,,Operational,PDF
grib2/4/234/14,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,14,,Eaux continentales,,,,Operational,PDF
grib2/4/234/15,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,15,,Océan,,,,Operational,PDF
grib2/4/234/16,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,16,,Arbustes à feuillage persistant,,,,Operational,PDF
grib2/4/234/17,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,17,,Arbustes à feuillage caduc,,,,Operational,PDF
grib2/4/234/18,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,18,,Forêt mixte,,,,Operational,PDF
grib2/4/234/19,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,19,,Forêt intermittente,,,,Operational,PDF
grib2/4/234/20,Fraction de couvert forestier (à utiliser comme paramètre partitionné dans le modèle de définition du produit 4.53 ou 4.54),,20,,Zone mixte (terrestre et aquatique),,,,Operational,PDF
