ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/20/4/0,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Discipline de produit 20 - Impacts sur la santé et socioéconomiques, catégorie de paramètres 4 : indices de dangers météorologiques et hydrologiques",0,,En réserve,,,Please provide the text you would like me to translate.,Operational,AI
grib2/4/2/20/4/1,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 4 : indices de danger météorologique et hydrologique",1,,Rafale descendante,,,Table de codes 4.253,Operational,AI
grib2/4/2/20/4/2,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 4 : indices de danger météorologique et hydrologique",2,,Éclair (orage électrique),,,Table de codes 4.253,Operational,AI
grib2/4/2/20/4/3,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de dangers météorologiques et hydrologiques",3,,Orage,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/4,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",4,,Inondation côtière,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/5,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",5,,Inondation estuarienne (côtière),,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/6,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",6,,Inondation éclair,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/7,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",7,,Inondation fluviale (riveraine),,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/8,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",8,,Inondation par les eaux souterraines,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/9,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",9,,Inondation par embâcle de glace incluant des débris,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/10,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",10,,Inondation par accumulation (drainage),,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/11,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",11,,Inondation due à la fonte des neiges,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/12,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",12,,Inondation par les eaux de surface,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/13,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",13,,Crue éclatante de lac glaciaire,,,Table de code 4.253,Operational,AI
grib2/4/2/20/4/14,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 4 : indices de danger météorologique et hydrologique",14,,Carbone noir (nuages bruns),,,Table de code 4.253,Operational,AI
