ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/20/0/0,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",0,,Indice universel de climat thermique,,,K,Operational,AI Engine
grib2/4/2/20/0/1,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",1,,Température radiante moyenne,,,K,Operational,AI Engine
grib2/4/2/20/0/2,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Discipline produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",2,,Température au globe humide,"(Le chiffre du code 5 s'applique au moment où un seul sous-intervalle de temps a été utilisé pour effectuer le calcul dans le domaine traité statistiquement. Les heures exactes de début et de fin du sous-intervalle ne sont pas données, mais l'on sait qu'elles sont comprises entre le début et la fin de l'intervalle de temps complet.)",53,K,Operational,AI Engine
grib2/4/2/20/0/3,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 0 : indicateurs de santé",3,,Température du globe,,,K,Operational,AI Engine
grib2/4/2/20/0/4,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètres 0 : indicateurs de santé",4,,Humidex,,,K,Operational,AI Engine
grib2/4/2/20/0/5,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",5,,Température effective,,,K,Operational,AI Engine
grib2/4/2/20/0/6,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",6,,Température effective normale,,,K,Operational,AI Engine
grib2/4/2/20/0/7,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",7,,Température effective standard,,,K,Operational,AI Engine
grib2/4/2/20/0/8,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",8,,Température physiologique équivalente,,,K,Operational,AI Engine
grib2/4/2/20/0/9,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",9,,Dose biologiquement efficace de UV,,,W m-2,Operational,AI Engine
grib2/4/2/20/0/10,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",10,,"Dose biologiquement efficace d'UV, ciel dégagé",,,W m-2,Operational,AI Engine
grib2/4/2/20/0/11,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",11,,Facteur de chaleur excessive,,,K2,Operational,AI Engine
grib2/4/2/20/0/12,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",12,,Facteur de froid excessif,,,K2,Operational,AI Engine
grib2/4/2/20/0/13-191,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",13-191,,En réserve,,,,Operational,AI Engine
grib2/4/2/20/0/192-254,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",192-254,,En réserve pour un usage local,,,,Operational,AI Engine
grib2/4/2/20/0/255,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Discipline de produit 20 - Impacts sur la santé et socio-économiques, catégorie de paramètre 0 : indicateurs de santé",255,,Valeur manquante,,,,Operational,AI Engine
