ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/4/8/0,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",0,,Radiance des rayons X,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/1,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",1,,Radiance EUV,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/2,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",2,,Radiance H-alpha,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/3,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",3,,Radiance de lumière blanche,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/4,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètres 8 : imagerie",4,,Radiance CaII-K,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/5,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",5,,Radiance du coronographe en lumière blanche,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/6,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",6,,Radiance héliosphérique,,,W sr-1 m-2,Operational,AI
grib2/4/2/4/8/7,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",7,,Masque thématique,,,Numérique,Operational,AI
grib2/4/2/4/8/8,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",8,,Fluorescence chlorophyllienne induite par le soleil,,,W m-2 sr-1 m-1, Operational,AI
grib2/4/2/4/8/9-191,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",9-191,,En réserve,,,,Operational,AI
grib2/4/2/4/8/192-254,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",192-254,,En réserve pour un usage local,,,,Operational,AI
grib2/4/2/4/8/255,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Discipline de produit 4 - Produits de météorologie spatiale, catégorie de paramètre 8 : imagerie",255,,Valeur manquante,,,,Operational,AI
