ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/0/0/0,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,0,,Productos meteorológicos,,,,Operational,Original
grib2/0/0/1,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,1,,Productos hidrológicos,,,,Operational,Original
grib2/0/0/2,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,2,,Productos para la superficie terrestre,,,,Operational,Original
grib2/0/0/3,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,3,,Productos de teledetección por satélite (anteriormente “productos espaciales”),,,,Operational,Original
grib2/0/0/4,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,4,,Productos de meteorología espacial,,,,Operational,Original
grib2/0/0/5-9,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,5-9,,Reservadas,,,,Operational,Original
grib2/0/0/10,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,10,,Productos oceanográficos,,,,Operational,Original
grib2/0/0/11-191,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,11-191,,Reservadas,,,,Operational,Original
grib2/0/0/192-254,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,192-254,,Reservadas para uso local,,,,Operational,Original
grib2/0/0/255,"Campo de especialización de los datos procesados en el mensaje GRIB, número de la tabla maestra de la clave GRIB",,255,,Valor faltante,,,,Operational,Original
