ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/41/10,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/41/11,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/41/12-13,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",12-13,2,Тип химических составляющих атмосферы,см. кодовую таблицу 4.230,,4.230,,Operational,PDF
grib2/4/41/14,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",14,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/41/15,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",15,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/41/16,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",16,1,Указатель процесса подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/41/17-18,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",17-18,2,Часы отсечения данных после времени отсчета (см. примечание),,33,,,Operational,PDF
grib2/4/41/19,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",19,1,Минуты отсечения данных после времени отсчета,,,,,Operational,PDF
grib2/4/41/20,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",20,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/41/21-24,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",21-24,4,"Период действия прогноза в единицах, определенных в октете 20",,,,,Operational,PDF
grib2/4/41/25,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",25,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/41/26,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",26,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/41/27-30,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",27-30,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/41/31,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",31,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/41/32,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",32,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/41/33-36,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",33-36,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/41/37,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",37,1,Тип ансамблевого прогноза,см. кодовую таблицу 4.6,,4.6,,Operational,PDF
grib2/4/41/38,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",38,1,Номер возмущения,,,,,Operational,PDF
grib2/4/41/39,"Образец определения продукции 4.41 — индивидуальный прогноз по ансамблю, проконтро-",39,1,"Количество прогнозов в ансамбле Примечание. Часы, превышающие 65534",,,,,Operational,PDF
