ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/8/10,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/8/11,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/8/12,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",12,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/8/13,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",13,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/8/14,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",14,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/8/15-16,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",15-16,2,Часы отсечения данных после времени начала отсчета (см. примечание),,33,,,Operational,PDF
grib2/4/8/17,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",17,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/8/18,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",18,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/8/19-22,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",19-22,4,Период действия прогноза в единицах,определенных в октете 18,111,,,Operational,PDF
grib2/4/8/23,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",23,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/8/24,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",24,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/8/25-28,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",25-28,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/8/29,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",29,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/8/30,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",30,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/8/31-34,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",31-34,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/8/35-36,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",35-36,2,Год,,,,,Operational,PDF
grib2/4/8/37,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",37,1,Месяц,,,,,Operational,PDF
grib2/4/8/38,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",38,1,День Время окончания всего временного интервала,,,,,Operational,PDF
grib2/4/8/39,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",39,1,Час,,,,,Operational,PDF
grib2/4/8/40,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",40,1,Минута,,,,,Operational,PDF
grib2/4/8/41,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",41,1,Секунда,,,,,Operational,PDF
grib2/4/8/42,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",42,1,n — количество спецификаций временного диапазона,описывающих временные интервалы,,,,Operational,PDF
grib2/4/8/43-46,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",43-46,4,Общее количество значений данных,отсутствующих в статистическом процессе,,,,Operational,PDF
grib2/4/8//1,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",,,Спецификация наиболее удаленного (или единственного) временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/8/47,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",47,1,Статистический процесс,используемый для расчета обрабатываемого поля на основе поля за каждый инкремент времени в течение временного интервала (см. кодовую таблицу 4.10),,4.1,,Operational,PDF
grib2/4/8/48,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",48,1,Тип инкремента времени между последовательными полями,используемыми в статистическом процессе (см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/8/49,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",49,1,Указатель единицы времени для временного интервала,за который проводится статистическая обработка (см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/8/50-53,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",50-53,4,Продолжительность временного интервала,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/8/54,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",54,1,Указатель единицы времени для инкремента между следующими одно за другим используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/8/55-58,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",55-58,4,Инкремент времени между последовательными полями в единицах,определенных в предыдущем октете (см. примечания 3 и 4) (продолж.) (Образец определения продукции 4.8 — продолж.),"7,96",,,Operational,PDF
grib2/4/8//2,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",,,Эти октеты включаются только,если n > 1,,,,Operational,PDF
grib2/4/8/59-70,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",59-70,12,Как в октетах 47–58,следующий наиболее удаленный шаг обработки,,,,Operational,PDF
grib2/4/8/71-nn,"Образец определения продукции 4.8 — средние, экстремальные значения, значения",71-nn,,Дополнительные спецификации временного диапазона,включенные в соответствии с величиной n. Содержание как в октетах 47–58,,,,Operational,PDF
