ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/44/10,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,10,,Категория параметра,см. кодовую таблицу 4.1,,4.1,,operational,Original
grib2/4/44/11,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,11,,Номер параметра,см. кодовую таблицу 4.2,,4.2,,operational,Original
grib2/4/44/12-13,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,12–13,,Тип аэрозоля,см. кодовую таблицу 4.233,,4.233,,operational,Original
grib2/4/44/14,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,14,,Тип интервала для первого и второго размеров,см. кодовую таблицу 4.91,,4.91,,operational,Original
grib2/4/44/15,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,15,,Масштабный коэффициент первого размера,,,,,operational,Original
grib2/4/44/16-19,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,16–19,,Масштабированная величина первого размера в метрах,,,,,operational,Original
grib2/4/44/20,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,20,,Масштабный коэффициент второго размера,,,,,operational,Original
grib2/4/44/21-24,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,21–24,,Масштабированная величина второго размера в метрах,,,,,operational,Original
grib2/4/44/25,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,25,,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,operational,Original
grib2/4/44/26,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,26,,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,operational,Original
grib2/4/44/27,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,27,,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,operational,Original
grib2/4/44/28-29,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,28–29,,Часы отсечения данных наблюдений после времени начала отсчета,см. примечание 1,,1,,operational,Original
grib2/4/44/30,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,30,,Минуты отсечения данных наблюдений после времени начала отсчета,,,,,operational,Original
grib2/4/44/31,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,31,,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,operational,Original
grib2/4/44/32-33,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,32–33,,Период действия прогноза в единицах, определенных в октете 31,,,,,Original
grib2/4/44/34,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,34,,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,operational,Original
grib2/4/44/35,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,35,,Масштабный коэффициент первой фиксированной поверхности,,,,,operational,Original
grib2/4/44/36-39,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,36–39,,Масштабированная величина первой фиксированной поверхности,,,,,operational,Original
grib2/4/44/40,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,40,,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,operational,Original
grib2/4/44/41,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,41,,Масштабный коэффициент второй фиксированной поверхности,,,,,operational,Original
grib2/4/44/42-45,Образец определения продукции 4.44 — анализ или прогноз по горизонтальному уровню или,42–45,,Масштабированная величина второй фиксированной поверхности (продолж.) (Образец определения продукции 4.44 — продолж.),,,,,operational,Original
