ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/63/10,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/63/11,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/63/12,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",12,1,Классификация тайлов,см. кодовую таблицу 4.242,,4.242,,Operational,PDF
grib2/4/63/13,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",13,1,Общее количество (NT) пар тайл-атрибут (см. примечания 1 и 2),,"20,58",,,Operational,PDF
grib2/4/63/14,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",14,1,Количество использованных пространственных тайлов (NUT) (см. примечания 1 и 2),,"20,58",,,Operational,PDF
grib2/4/63/15,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",15,1,Индекс тайла (ITN = {1,…,58,,,Operational,PDF
grib2/4/63/16,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",16,1,Количество использованных атрибутов тайла (NAT) для ITN тайла,см. примечание 1,58,,,Operational,PDF
grib2/4/63/17,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",17,1,Атрибут тайла (см. кодовую таблицу 4.241) (A = {A(1),…,58,4.241,,Operational,PDF
grib2/4/63/18,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",18,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/63/19,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",19,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/63/20,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",20,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/63/21-22,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",21-22,2,Часы отсечения данных после времени начала отсчета,см. примечание 3,33,,,Operational,PDF
grib2/4/63/23,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",23,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/63/24,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",24,1,Указатель единицы временно́го диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/63/25-28,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",25-28,4,Период действия прогноза в единицах,определенных в октете 24,111,,,Operational,PDF
grib2/4/63/29,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",29,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/63/30,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",30,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/63/31-34,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",31-34,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/63/35,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",35,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/63/36,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",36,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/63/37-40,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",37-40,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/63/41,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",41,1,Тип ансамблевого прогноза,см. кодовую таблицу 4.6,,4.6,,Operational,PDF
grib2/4/63/42,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",42,1,Количество возмущений,,,,,Operational,PDF
grib2/4/63/43,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",43,1,Количество прогнозов в ансамбле,,,,,Operational,PDF
grib2/4/63/44-45,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",44-45,2,Год,,,,,Operational,PDF
grib2/4/63/46,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",46,1,Месяц,,,,,Operational,PDF
grib2/4/63/47,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",47,1,День Время окончания всего временного интервала,,,,,Operational,PDF
grib2/4/63/48,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",48,1,Час,,,,,Operational,PDF
grib2/4/63/49,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",49,1,Минута,,,,,Operational,PDF
grib2/4/63/50,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",50,1,Секунда (продолж.) (Образец определения продукции 4.63 — продолж.),,,,,Operational,PDF
grib2/4/63/51,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",51,1,n — количество спецификаций временного диапазона,описывающих временные интервалы,,,,Operational,PDF
grib2/4/63/52-55,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",52-55,4,Общее количество значений данных,отсутствующих в статистической обработке,,,,Operational,PDF
grib2/4/63//1,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",,,Спецификация наиболее удаленного (или единственного) временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/63/56,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",56,1,Статистический процесс,используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,4.10,,Operational,PDF
grib2/4/63/57,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",57,1,Тип инкремента времени между последовательными полями,используемыми в статистической обработке (см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/63/58,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",58,1,Указатель единицы времени для временного диапазона,за который проводится статистическая обработка (см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/63/59-62,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",59-62,4,Продолжительность временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/63/63,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",63,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/63/64-67,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",64-67,4,Инкремент времени между последовательными полями в единицах,определенных в предыдущем октете (см. примечания 5 и 6),"7,103",,,Operational,PDF
grib2/4/63//2,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",,,Эти октеты включаются,только если n > 1,,,,Operational,PDF
grib2/4/63/68-79,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",68-79,12,Как в октетах 56–67,следующий наиболее удаленный шаг обработки,,,,Operational,PDF
grib2/4/63/80-nn,"Образец определения продукции 4.63 — индивидуальный ансамблевый прогноз, контроль-",80-nn,,Дополнительные спецификации временного диапазона,включенные в соответствии с величиной n. Содержание как в октетах 56–67,,,,Operational,PDF
