ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/7/10,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/7/11,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/7/12,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,12,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/7/13,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,13,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/7/14,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,14,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/7/15-16,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,15-16,2,Часы отсечения данных после времени начала отсчета,см. примечание 1,33,,,Operational,PDF
grib2/4/7/17,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,17,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/7/18,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,18,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/7/19-22,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,19-22,4,"Период действия прогноза в единицах, определенных в октете 18",,,,,Operational,PDF
grib2/4/7/23,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,23,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/7/24,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,24,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/7/25-28,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,25-28,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/7/29,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,29,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/7/30,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,30,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/7/31-34,Образец определения продукции 4.7 — ошибка анализа или прогноза по горизонтальному,31-34,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
