ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1/10,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/1/11,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/1/12,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",12,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/1/13,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",13,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/1/14,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",14,1,Указатель процесса подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/1/15-16,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",15-16,2,Часы отсечения данных после времени начала отсчета (см. примечание),,33,,,Operational,PDF
grib2/4/1/17,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",17,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/1/18,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",18,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/1/19-22,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",19-22,4,Период действия прогноза в единицах,определенных в октете 18,,,,Operational,PDF
grib2/4/1/23,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",23,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/1/24,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",24,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/1/25-28,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",25-28,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/1/29,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",29,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/1/30,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",30,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/1/31-34,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",31-34,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/1/35,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",35,1,Тип прогноза по ансамблю (продолж.) (Образец определения продукции 4.1 — продолж.),см. кодовую таблицу 4.6,,4.6,,Operational,PDF
grib2/4/1/36,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",36,1,Номер возмущения,,,,,Operational,PDF
grib2/4/1/37,"Образец определения продукции 4.1 — индивидуальный прогноз по ансамблю, проконтро-",37,1,Количество прогнозов в ансамбле Примечание. Часы,превышающие 65534,,,,Operational,PDF
