ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1002/10,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Experimental,PDF
grib2/4/1002/11,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Experimental,PDF
grib2/4/1002/12,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",12,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Experimental,PDF
grib2/4/1002/13,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",13,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Experimental,PDF
grib2/4/1002/14,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",14,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Experimental,PDF
grib2/4/1002/15-16,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",15-16,2,Часы отсечения данных после времени начала отсчета (см. примечание),,33,,,Experimental,PDF
grib2/4/1002/17,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",17,1,Минуты отсечения данных после времени начала отсчета,,,,,Experimental,PDF
grib2/4/1002/18,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",18,1,Указатель единицы измерения временного диапазона,см. кодовую таблицу 4.4,,4.4,,Experimental,PDF
grib2/4/1002/19-22,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",19-22,4,Период действия прогноза в единицах,определенных в октете 18,,,,Experimental,PDF
grib2/4/1002/23,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",23,1,Обработанный горизонтальный размер,см. кодовую таблицу 4.220,,4.220,,Experimental,PDF
grib2/4/1002/24,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",24,1,Обработка отсутствующих данных (например,ниже уровня земли) (см. кодовую таблицу 4.221),,4.221,,Experimental,PDF
grib2/4/1002/25,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",25,1,Тип статистической обработки,см. кодовую таблицу 4.10,,4.10,,Experimental,PDF
grib2/4/1002/26-29,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",26-29,4,Начало диапазона,,,,,Experimental,PDF
grib2/4/1002/30-33,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",30-33,4,Конец диапазона,,,,,Experimental,PDF
grib2/4/1002/34-35,"Образец определения продукции 4.1002 — разрез анализа или прогноза, усредненного или",34-35,2,Количество значений Примечание. Часы,превышающие 65534,,,,Experimental,PDF
