ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/43/10,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/43/11,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/43/12-13,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",12-13,2,Тип химических составляющих атмосферы,см. кодовую таблицу 4.230,,4.230,,Operational,PDF
grib2/4/43/14,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",14,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/43/15,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",15,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/43/16,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",16,1,Указатель процесса подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/43/17-18,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",17-18,2,Часы отсечения данных после времени отсчета,см. примечание 1,33,,,Operational,PDF
grib2/4/43/19,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",19,1,Минуты отсечения данных после времени отсчета,,,,,Operational,PDF
grib2/4/43/20,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",20,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/43/21-24,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",21-24,4,"Период действия прогноза в единицах, определенных в октете 20",,111,,,Operational,PDF
