ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/78/10,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/78/11,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/78/12-13,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",12-13,2,Тип химических составляющих атмосферы,см. кодовую таблицу 4.230,,4.230,,Operational,PDF
grib2/4/78/14,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",14,1,Источник или поглотитель,см. кодовую таблицу 4.238,,4.238,,Operational,PDF
grib2/4/78/15,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",15,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/78/16,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",16,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/78/17,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",17,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/78/18-19,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",18-19,2,Часы отсечения данных после времени начала отсчета,см. примечание 1,33,,,Operational,PDF
grib2/4/78/20,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",20,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/78/21,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",21,1,Указатель единицы измерения временно́го диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/78/22-25,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",22-25,4,"Период действия прогноза в единицах, определенных в октете 20",,111,,,Operational,PDF
grib2/4/78/26,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",26,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/78/27,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",27,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/78/28-31,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",28-31,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/78/32,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",32,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/78/33,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",33,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/78/34-37,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",34-37,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/78/38-39,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",38-39,2,Год,,,,,Operational,PDF
grib2/4/78/40,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",40,1,Месяц,,,,,Operational,PDF
grib2/4/78/41,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",41,1,День,,,,,Operational,PDF
grib2/4/78/42,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",42,1,Час,,,,,Operational,PDF
grib2/4/78/43,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",43,1,Минута,,,,,Operational,PDF
grib2/4/78/44,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",44,1,Секунда,,,,,Operational,PDF
grib2/4/78/45,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",45,1,"n — количество спецификаций временного диапазона, описывающих временные интервалы",,,,,Operational,PDF
