ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/42/10,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",10,1,Категория параметра,см. кодовую таблицу 4.1,,4.1,,Operational,PDF
grib2/4/42/11,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",11,1,Номер параметра,см. кодовую таблицу 4.2,,4.2,,Operational,PDF
grib2/4/42/12-13,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",12-13,2,Тип химических составляющих атмосферы,см. кодовую таблицу 4.230,,4.230,,Operational,PDF
grib2/4/42/14,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",14,1,Тип процесса подготовки,см. кодовую таблицу 4.3,,4.3,,Operational,PDF
grib2/4/42/15,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",15,1,Указатель основного процесса подготовки (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/42/16,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",16,1,Указатель процесса проведения анализа или подготовки прогноза (определяется центром-поставщиком),,,,,Operational,PDF
grib2/4/42/17-18,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",17-18,2,Часы отсечения данных после времени отсчета,см. примечание 1,33,,,Operational,PDF
grib2/4/42/19,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",19,1,Минуты отсечения данных после времени отсчета,,,,,Operational,PDF
grib2/4/42/20,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",20,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/42/21-24,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",21-24,4,Период действия прогноза в единицах,определенных в октете 20,111,,,Operational,PDF
grib2/4/42/25,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",25,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/42/26,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",26,1,Масштабный коэффициент первой фиксированной поверхности (продолж.) (Образец определения продукции 4.42 — продолж.),,,,,Operational,PDF
grib2/4/42/27-30,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",27-30,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/42/31,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",31,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/42/32,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",32,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/42/33-36,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",33-36,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/42/37-38,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",37-38,2,Год,,,,,Operational,PDF
grib2/4/42/39,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",39,1,Месяц,,,,,Operational,PDF
grib2/4/42/40,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",40,1,День,,,,,Operational,PDF
