ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/118/10,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/118/11,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/118/12,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/118/13,"Pronóstico individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/118/14,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI
grib2/4/118/15-16,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI
grib2/4/118/17,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/118/18,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/118/19-22,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",19-22,4,Hora de la predicción expresada en la unidad precisada por el octeto 18,((véase la nota 2)),111,,,Operational,AI
grib2/4/118/23,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/118/24,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/118/25-28,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/118/29,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/118/30,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/118/31-34,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/118/35,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",35,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI
grib2/4/118/36-39,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",36-39,4,Número de la perturbación,,,,,Operational,AI
grib2/4/118/40-43,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",40-43,4,Número de predicciones en el conjunto,,,,,Operational,AI
grib2/4/118/44-45,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",44-45,2,Año del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/46,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",46,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/47,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",47,1,Día del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/48,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",48,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/49,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",49,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/50,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",50,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/118/51,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",51,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,AI
grib2/4/118/52-55,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",52-55,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,AI
grib2/4/118//1,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",,,Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,AI
grib2/4/118/56,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",56,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/118/57,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",57,1,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,((véase la Tabla de cifrado 4.11)),,4.11,,Operational,AI
grib2/4/118/58,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",58,1,Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/118/59-62,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",59-62,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,AI
grib2/4/118/63,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",63,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/118/64-67,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",64-67,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",((véanse las notas 3 y 4)),"7,99",,,Operational,AI
grib2/4/118//2,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",,,"68-nn   Estos octetos se incluyen solo si n > 1, donde nn = 55 + 12 x n",,,,,Operational,AI
grib2/4/118/68-79,"Pronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",68-79,12,Mismo contenido que el de los octetos 56 a 67 para la etapa siguiente del cálculo,,,,,Operational,AI
