ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/62/10,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",10,1,Categoría de parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/62/11,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/62/12,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",12,1,Clasificación de la placa,(véase la Tabla de cifrado 4.242),,4.242,,Operational,PDF
grib2/4/62/13,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",13,1,Número total (NT) de pares de placas/atributos (véanse las notas 1 y 2),,,,,Operational,PDF
grib2/4/62/14,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",14,1,Número de placas espaciales utilizadas (NUT) (véanse las notas 1 y 2),,,,,Operational,PDF
grib2/4/62/15,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",15,1,"Índice de placas (ITN ={1,..., NUT})",(véase la nota 1),,,,Operational,PDF
grib2/4/62/16,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",16,1,Número de atributos de placa utilizados (NAT) para el ITN de las placas,(véase la nota 1),,,,Operational,PDF
grib2/4/62/17,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",17,1,"Atributo de placa (A ={A(1),..., A(NAT(ITN)})",(véase la Tabla de cifrado 4.241) (véase la nota 1),,4.241,,Operational,PDF
grib2/4/62/18,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",18,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/62/19,"Modelo de definición del producto 4.62 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas en una superficie o capa horizontal en un momento dado",19,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
