ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/111/10,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),4.1,,,Operational,AI Engine
grib2/4/111/11,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),4.2,,,Operational,AI Engine
grib2/4/111/12,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",12,1,Tipo de intervalo (para longitud de onda),((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI Engine
grib2/4/111/13,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",13,1,Factor de escala de la primera longitud de onda,,,,,Operational,AI Engine
grib2/4/111/14-17,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",14-17,4,Valor escalado de la primera longitud de onda,,,,,Operational,AI Engine
grib2/4/111/18,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",18,1,Factor de escala de la segunda longitud de onda,,,,,Operational,AI Engine
grib2/4/111/19-22,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",19-22,4,Valor escalado de la segunda longitud de onda,,,,,Operational,AI Engine
grib2/4/111/23,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/111/24,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/111/25,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",25,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/111/26-27,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/111/28,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/111/29,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",29,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/111/30-33,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",30-33,4,Tiempo de pronóstico en unidades definidas por el octeto 29,,,,,Operational,AI Engine
grib2/4/111/34,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",34,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/111/35,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",35,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/111/36-39,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",36-39,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/111/40,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",40,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/111/41,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",41,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/111/42-45,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",42-45,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/111/46,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",46,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/111/47,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",47,1,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/111/48,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",48,1,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/111/49-50,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",49-50,2,Año del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/51,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",51,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/52,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",52,1,Día del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/53,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",53,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/54,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",54,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/55,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",55,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/111/56,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",56,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,AI Engine
