ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1001/10,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Experimental,Original
grib2/4/1001/11,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Experimental,Original
grib2/4/1001/12,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,12,1,Tipo del proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Experimental,Original
grib2/4/1001/13,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Experimental,Original
grib2/4/1001/14,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,14,1,Identificador del proceso de producción del análisis o de la predicción (definido por el centro de origen),,,,,Experimental,Original
grib2/4/1001/15-16,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota 1),,,,Experimental,Original
grib2/4/1001/17,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Experimental,Original
grib2/4/1001/18,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,18,1,Indicador de unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Experimental,Original
grib2/4/1001/19-22,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,19-22,4,Hora de la predicción expresada en la unidad precisada por el octeto 18,,,,,Experimental,Original
grib2/4/1001/23-26,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,23-26,4,Número total de valores faltantes en el cálculo estadístico,,,,,Experimental,Original
grib2/4/1001/27,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,27,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el período temporal",(véase la Tabla de cifrado 4.10),,4.10,,Experimental,Original
grib2/4/1001/28,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,28,1,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo esta- dístico,(véase la Tabla de cifrado 4.11),,4.11,,Experimental,Original
grib2/4/1001/29,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,29,1,Indicador de la unidad de tiempo empleada para el intervalo de tiempo al que corresponde el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Experimental,Original
grib2/4/1001/30-33,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,30-33,4,"Duración del intervalo de tiempo al que corresponde el cálculo estadístico, expresada en la unidad indicada por el octeto precedente",,,,,Experimental,Original
grib2/4/1001/34,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,34,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Experimental,Original
grib2/4/1001/35-38,Modelo de definición del producto 4.1001 Corte transversal de un análisis o una predicción promediada o estadísticamente procesada de otro modo para una gama de horas,35-38,4,"Incremento de tiempo entre los campos sucesivos, expresado en unidad indicada por el octeto precedente",(véase la nota 2),,,,Experimental,Original
