ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/128/10,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a un nivel horizontal o en una capa horizontal en un momento dado.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/128/11,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a un nivel horizontal o en una capa horizontal en un momento dado.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/128/12,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/128/13,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a un nivel horizontal o en una capa horizontal en un momento dado.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/128/14,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un punto en el tiempo",14,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI
grib2/4/128/15-16,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI
grib2/4/128/17,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/128/18,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/128/19-22,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",19-22,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI
grib2/4/128/23,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/128/24,"Anomalías, significancia y otros productos derivados de un análisis o pronóstico en relación con un período de referencia a nivel horizontal o en una capa horizontal en un momento específico.",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
