ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/113/10,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado.,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/113/11,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/113/12,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado.,12,1,Clasificación de la placa,((véase la Tabla de cifrado 4.242)),,4.242,,Operational,AI
grib2/4/113/13-14,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,13-14,2,Tipo de baldosa,(Consulte la tabla de códigos 4.252.),,4.252,,Operational,AI
grib2/4/113/15,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado.,15,1,Número de mosaicos espaciales utilizados,,,,,Operational,AI
grib2/4/113/16,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,16,1,Número de combinaciones de atributos de baldosas utilizadas para el tipo de baldosa,,,,,Operational,AI
grib2/4/113/17,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,17,1,Número de atributos de mosaico utilizados para la combinación de atributos de mosaico (NUTAFTAC),,,,,Operational,AI
grib2/4/113//1,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,,,"Repita el siguiente octeto para cada atributo de la baldosa (n=1,NUTAFTAC)",,,,,Operational,AI
grib2/4/113/18+(n-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,18+(n-1),,Atributo de baldosa,(consulte la tabla de cifrado 4.241),,2.241,,Operational,AI
grib2/4/113//2,Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,,,Fin de repetición,,,,,Operational,AI
grib2/4/113/19+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,19+(NUTAFTAC-1),,Número total de combinaciones de atributos de azulejos,,,,,Operational,AI
grib2/4/113/20+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,20+(NUTAFTAC-1),,Índice de teselas,,,,,Operational,AI
grib2/4/113/(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),,UUID del grupo de datos,,,,,Operational,AI
grib2/4/113/37+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,37+(NUTAFTAC-1),,Tipo de proceso de producción,,,,,Operational,AI
grib2/4/113/38+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,38+(NUTAFTAC-1),,Proceso en segundo plano,,,,,Operational,AI
grib2/4/113/39+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,39+(NUTAFTAC-1),,Generando identificador de proceso,,,,,Operational,AI
grib2/4/113/(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),,Horas después del corte de datos,,,,,Operational,AI
grib2/4/113/42+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,42+(NUTAFTAC-1),,Minutos después del corte de datos,,,,,operational,AI
grib2/4/113/43+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,43+(NUTAFTAC-1),,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/113/(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),,Hora de la predicción (indicar como faltante si se trata de un análisis),,,,,Operational,AI
grib2/4/113/48+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,48+(NUTAFTAC-1),,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/113/49+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,49+(NUTAFTAC-1),,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/113/(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/113/54+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,54+(NUTAFTAC-1),,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/113/55+(NUTAFTAC-1),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,55+(NUTAFTAC-1),,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/113/(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),Baldosas generalizadas a un nivel horizontal o capa horizontal en un momento dado,(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
