ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/116/10,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/116/11,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/116/12,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",12,1,Clasificación de la placa,((véase la Tabla de cifrado 4.242)),,4.242,,Operational,AI
grib2/4/116/13-14,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",13-14,2,Tipo de baldosa,(consulte la tabla de cifrado 4.252),,4.252,,Operational,AI
grib2/4/116/15,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",15,1,Número de teselas espaciales utilizadas,,,,,Operational,AI
grib2/4/116/16,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",16,1,Número de combinaciones de atributos de losetas utilizadas para el tipo de loseta,,,,,Operational,AI
grib2/4/116/17,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",17,1,Número de atributos de baldosa utilizados para la combinación de atributos de baldosa (NUTAFTAC),,,,,Operational,AI
grib2/4/116//1,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",,,"Repita el siguiente octeto para cada atributo de la baldosa (n=1,NUTAFTAC)",,,,,Operational,AI
grib2/4/116/18+(n-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",18+(n-1),,Atributo de baldosa,(consulte la tabla de cifrado 4.241),,2.241,,Operational,AI
grib2/4/116//2,"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",,,Fin de repetición,,,,,Operational,AI
grib2/4/116/19+(NUTAFTAC-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",19+(NUTAFTAC-1),,Número total de combinaciones de atributos de mosaico,,,,,Operational,AI
grib2/4/116/20+(NUTAFTAC-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",20+(NUTAFTAC-1),,Índice de mosaico,,,,,Operational,AI
grib2/4/116/(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),,UUID del grupo de datos,,,,,Operational,AI
grib2/4/116/37+(NUTAFTAC-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",37+(NUTAFTAC-1),,Tipo de proceso de producción,,,,,Operational,AI
grib2/4/116/38+(NUTAFTAC-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",38+(NUTAFTAC-1),,Proceso en segundo plano,,,,,Operational,AI
grib2/4/116/39+(NUTAFTAC-1),"Pronóstico individual del conjunto, control y perturbado en mosaicos generalizados a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo.",39+(NUTAFTAC-1),,Generando identificador de proceso,,,,,Operational,AI
