ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/12/10,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,Original
grib2/4/12/11,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,Original
grib2/4/12/12,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",12,1,Tipo del proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,Original
grib2/4/12/13,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/12/14,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,Original
grib2/4/12/15-16,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",15-16,2,Límite (horas) de recogida de los datos de observación después de la hora de referencia,(véase la nota 1),33,,,Operational,Original
grib2/4/12/17,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",17,1,Límite (minutos) de la recogida de los datos de observación después de la hora de referencia,,,,,Operational,Original
grib2/4/12/18,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",18,1,Indicador de unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/12/19-22,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",19-22,4,Hora de la previsión expresa en la unidad precisada por el octeto 18,(véase la nota 2),111,,,Operational,Original
grib2/4/12/23,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",23,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/12/24,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/12/25-28,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/12/29,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",29,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/12/30,"Modelo de definición del producto 4.12 — Previsión derivada basada en todos los Miembros del conjunto, para una superficie o capa horizontal, durante un intervalo de tiempo continuo o discontinuo",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
