ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/121/10,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/121/11,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un momento determinado.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/121/12,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a un nivel horizontal o en una capa horizontal en un momento dado.,12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/121/13,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a un nivel horizontal o en una capa horizontal en un momento dado.,13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/121/14,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a un nivel horizontal o en una capa horizontal en un momento dado.,14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/121/15-16,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota)),33,,,Operational,AI Engine
grib2/4/121/17,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/121/18,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/121/19-22,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,19-22,4,Hora de la predicción expresada en la unidad precisada por el octeto 18,,,,,Operational,AI Engine
grib2/4/121/23,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/121/24,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/121/25-28,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/121/29,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/121/30,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/121/31-34,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/121/35,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,35,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/121/36-39,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,36-39,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/121/40,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,40,1,Número de la probabilidad prevista,,,,,Operational,AI Engine
grib2/4/121/41,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,41,1,Número total de probabilidades previstas,,,,,Operational,AI Engine
grib2/4/121/42,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,42,1,Tipo de probabilidad,(véase la Tabla de cifrado 4.9),,4.9,,Operational,AI Engine
grib2/4/121/43,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,43,1,Factor de escala del límite inferior,,,,,Operational,AI Engine
grib2/4/121/44-47,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,44-47,4,Valor ajustado del límite inferior,,,,,Operational,AI Engine
grib2/4/121/48,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,48,1,Factor de escala del límite superior,,,,,Operational,AI Engine
grib2/4/121/49-52,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,49-52,4,Valor ajustado del límite superior,,,,,Operational,AI Engine
grib2/4/121/53,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,53,1,Tipo de proximidad espacial,(ver tabla de cifrado 4.103),,4.103,,Operational,AI Engine
grib2/4/121/54,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,54,1,Número de valores de proximidad espacial (NSV),,,,,Operational,AI Engine
grib2/4/121//1,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,,,La siguiente entrada se repite nsv=1:NSV veces,,,,,Operational,AI Engine
grib2/4/121/(55+(nsv-1)*4)-(58+(nsv-1)*4),Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,(55+(nsv-1)*4)-(58+(nsv-1)*4),,Valor de proximidad espacial,,,,,Operational,AI Engine
grib2/4/121/59+(nsv-1)*4,Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,59+(nsv-1)*4,,Procesamiento de proximidad espacial,(consulte la tabla de cifrado 4.104),,4.104,,Operational,AI Engine
grib2/4/121/(60+(nsv-1)*4)-(61+(nsv-1)*4),Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,(60+(nsv-1)*4)-(61+(nsv-1)*4),,"Argumento 1 de procesamiento de proximidad espacial (por ejemplo, si el anterior es un cuantil)",,,,,Operational,AI Engine
grib2/4/121/(62+(nsv-1)*4)-(63+(nsv-1)*4),Pronósticos de probabilidad de grandes conjuntos con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) a nivel horizontal o en una capa horizontal en un punto en el tiempo.,(62+(nsv-1)*4)-(63+(nsv-1)*4),,"Procesamiento de proximidad espacial argumento 2 (por ejemplo, si el anterior es cuantil)",,,,,Operational,AI Engine
