ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/92/10,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/92/11,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/92/12,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal a una hora local especificada",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/92/13,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/92/14,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/92/15,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",15,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/92/16,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",16,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/92/17-20,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",17-20,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/92/21,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",21,1,Tipo de segunda superficie fija,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/92/22,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",22,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/92/23-26,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",23-26,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/92/27,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",27,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/92/28,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",28,1,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/92/29,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",29,1,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/92/30,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",30,1,Método utilizado para obtener los valores de los campos de datos a la hora local especificada en la sección 1,((véase la Tabla de cifrado 4.248)),,4.248,,Operational,AI Engine
grib2/4/92/31,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",31,1,n - número de pronósticos utilizados para crear el campo de datos compuesto en la hora local especificada en la sección 1 (n >= 1),,,,,Operational,AI Engine
grib2/4/92//1,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",,,Octetos 32-49 Especificación del pronóstico utilizado en el procesamiento (n = 1),,,,,Operational,AI Engine
grib2/4/92/32-33,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",32-33,2,Año de la previsión utilizado en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/34,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",34,1,Mes de la previsión utilizada en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/35,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",35,1,Día del pronóstico utilizado en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/36,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",36,1,Hora del pronóstico utilizada en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/37,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",37,1,Minuto del pronóstico utilizado en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/38,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",38,1,Segundo del pronóstico utilizado en el procesamiento,,,,,Operational,AI Engine
grib2/4/92/39,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",39,1,Indicador de las unidades de tiempo de la predicción,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/92/40-43,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",40-43,4,Hora de la predicción (indicar como faltante si se trata de un análisis),((véase la nota)),156,,,Operational,AI Engine
grib2/4/92/44,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",44,1,Número de incrementos de tiempo de la predicción utilizada en el cálculo,,,,,Operational,AI Engine
grib2/4/92/45,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",45,1,Indicador de las unidades de tiempo de los incrementos de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/92/46-49,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",46-49,4,Incrementos de tiempo entre horas de predicción sucesivas,,,,,Operational,AI Engine
grib2/4/92//2,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",,,Los octetos 50-nn se incluyen solo si n > 1 donde nn = 31 + 18 x n,,,,,Operational,AI Engine
grib2/4/92/50-nn,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",50-nn,,(n-1) repeticiones de la secuencia de octetos 32-49 que describen los siguientes análisis o pronósticos utilizados en el procesamiento,,,,,Operational,AI Engine
