ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/150/10,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/150/11,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/150/12,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/150/13,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,13,1,Proceso en segundo plano,,,,,Operational,AI
grib2/4/150/14,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,14,1,Generando identificador de proceso,,,,,Operational,AI
grib2/4/150/15-16,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,15-16,2,Horas después del corte de datos,,,,,Operational,AI
grib2/4/150/17,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,17,1,Minutos después del corte de datos,,,,,Operational,AI
grib2/4/150/18,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/150/19-22,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,19-22,4,Hora de la predicción (indicar como faltante si se trata de un análisis),,,,,Operational,AI
grib2/4/150/23,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/150/24,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/150/25-28,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/150/29,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/150/30,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/150/31-34,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/150/35,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,35,1,Previsión derivada,(véase la Tabla de cifrado 4.7),,4.7,,Operational,AI
grib2/4/150/36-39,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,36-39,4,Número de predicciones en el conjunto,,,,,Operational,AI
grib2/4/150/40-41,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,40-41,2,Puntuación de verificación,(consulte la tabla de cifrado 4.120),,4.120,,Operational,AI
grib2/4/150/42,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,42,1,Tipo de conjunto de datos de referencia para verificación,(consulte la tabla de cifrado 4.121),,4.121,,Operational,AI
grib2/4/150/43,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,43,1,Tipo de procesamiento estadístico sobre vertical para verificación,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/150/44,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,44,1,Tipo de operador de umbral para la puntuación de verificación,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI
grib2/4/150/45,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,45,1,Tipo de argumentos adicionales para la puntuación de verificación,(consulte la tabla de cifrado 4.122),,4.122,,Operational,AI
grib2/4/150/46,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,46,1,Número de argumentos adicionales para la verificación (NA),,,,,Operational,AI
grib2/4/150//1,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado., , ,Las dos siguientes entradas se repiten NA veces na=0:NA – pueden ser 0 veces si no se necesitan parámetros (na=0).,,,,,Operational,AI
grib2/4/150/47 + (na-1)*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,47 + (na-1)*5,1,Factor de escala de argumento adicional para verificación,,,,,Operational,AI
grib2/4/150/(48 + (na-1)*5) - (51 + (na-1)*5),Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,(48 + (na-1)*5) - (51 + (na-1)*5),4,Valor escalado de argumento adicional para verificación,,,,,Operational,AI
grib2/4/150//2,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado., , ,Fin de la secuencia repetida NA veces,,,,,Operational,AI
grib2/4/150/(47 + NA*5) - (48 + NA*5),Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,(47 + NA*5) - (48 + NA*5),2,Año de inicio del período de verificación,,,,,Operational,AI
grib2/4/150/49 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,49 + NA*5,1,Mes de inicio del período de verificación,,,,,Operational,AI
grib2/4/150/50 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,50 + NA*5,1,Día de inicio del período de verificación,,,,,Operational,AI
grib2/4/150/51 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,51 + NA*5,1,Hora de inicio del período de verificación,,,,,Operational,AI
grib2/4/150/52 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,52 + NA*5,1,Minuto de inicio del período de verificación,,,,,Operational,AI
grib2/4/150/53 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,53 + NA*5,1,Segundo del inicio del período de verificación,,,,,Operational,AI
grib2/4/150/54 + NA*5,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,54 + NA*5,1,Número de intervalos de tiempo del período de verificación (NV),,,,,Operational,AI
grib2/4/150//3,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado., , ,Las siguientes cinco entradas se repiten NV veces nv=1:NV,,,,,Operational,AI
grib2/4/150/55 + NA*5 + (nv-1)*11,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,55 + NA*5 + (nv-1)*11,1,Tipo de procesamiento estadístico para el rango de tiempo del período de verificación,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/150/56 + NA*5 + (nv-1)*11,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,56 + NA*5 + (nv-1)*11,1,Indicador de unidad para rango de tiempo del período de verificación,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/150/(57 + NA*5 + (nv-1)*11) - (60 + NA*5 + (nv-1)*11),Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,(57 + NA*5 + (nv-1)*11) - (60 + NA*5 + (nv-1)*11),4,Duración del intervalo de tiempo para el período de verificación,,,,,Operational,AI
grib2/4/150/61 + NA*5 + (nv-1)*11,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,61 + NA*5 + (nv-1)*11,1,Indicador de unidad para incremento de tiempo del período de verificación,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/150/62 + NA*5 + (nv-1)*11) - (65 + NA*5 + (nv-1)*11),Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,62 + NA*5 + (nv-1)*11) - (65 + NA*5 + (nv-1)*11),4,Incremento de tiempo para el período de verificación,,,,,Operational,AI
grib2/4/150//4,Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado., , ,Fin de la secuencia repetida NV veces,,,,,Operational,AI
grib2/4/150/(66 + NA*5 + NV*11) - (67 + NA*5 + NV*11),Puntuaciones de verificación para el pronóstico derivado basado en todos los miembros del conjunto a un nivel horizontal o en una capa horizontal en un momento dado.,(66 + NA*5 + NV*11) - (67 + NA*5 + NV*11),2,Número de pronósticos en verificación,,,,,Operational,AI
