ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/41/10,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,Original
grib2/4/41/11,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,Original
grib2/4/41/12-13,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",12-13,2,Tipo de componente químico atmosférico,(véase la Tabla de cifrado 4.230),,4.230,,Operational,Original
grib2/4/41/14,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",14,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,Original
grib2/4/41/15,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",15,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/41/16,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",16,1,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/41/17-18,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",17-18,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota),,,,Operational,Original
grib2/4/41/19,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",19,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,Original
grib2/4/41/20,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",20,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/41/21-24,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",21-24,4,"Hora de la predicción, en unidades definidas mediante el octeto 20",,,,,Operational,Original
grib2/4/41/25,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",25,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/41/26,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",26,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/41/27-30,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",27-30,4,Valor a escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/41/31,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",31,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/41/32,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",32,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/41/33-36,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",33-36,4,Valor a escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/41/37,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",37,1,Tipo de predicción de conjunto,(véase la Tabla de cifrado 4.6),,4.6,,Operational,Original
grib2/4/41/38,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",38,1,Número de la perturbación,,,,,Operational,Original
grib2/4/41/39,"Predicción de conjunto individual, de control o perturbada, de componentes químicos atmosféricos, para una superficie o capa horizontal, en un momento dado",39,1,Número de previsiones en el conjunto,,,,,Operational,Original
