ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/51/10,Predicciones categóricas para una superficie o capa horizontal en un momento dado,10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/51/11,Predicciones categóricas para una superficie o capa horizontal en un momento dado,11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/51/12,Predicciones categóricas para una superficie o capa horizontal en un momento dado,12,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/51/13,Predicciones categóricas para una superficie o capa horizontal en un momento dado,13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/51/14,Predicciones categóricas para una superficie o capa horizontal en un momento dado,14,1,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,PDF
grib2/4/51/15-16,Predicciones categóricas para una superficie o capa horizontal en un momento dado,15-16,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),33,,,Operational,PDF
grib2/4/51/17,Predicciones categóricas para una superficie o capa horizontal en un momento dado,17,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,PDF
grib2/4/51/18,Predicciones categóricas para una superficie o capa horizontal en un momento dado,18,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/51/19-22,Predicciones categóricas para una superficie o capa horizontal en un momento dado,19-22,4,"Hora de la predicción, en unidades definidas mediante el octeto 18",,,,,Operational,PDF
grib2/4/51/23,Predicciones categóricas para una superficie o capa horizontal en un momento dado,23,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/51/24,Predicciones categóricas para una superficie o capa horizontal en un momento dado,24,1,Factor de escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/51/25-28,Predicciones categóricas para una superficie o capa horizontal en un momento dado,25-28,4,Valor a escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/51/29,Predicciones categóricas para una superficie o capa horizontal en un momento dado,29,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/51/30,Predicciones categóricas para una superficie o capa horizontal en un momento dado,30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/51/31-34,Predicciones categóricas para una superficie o capa horizontal en un momento dado,31-34,4,Valor a escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/51/35,Predicciones categóricas para una superficie o capa horizontal en un momento dado,35,1,NC - Número de categorías,,,,,Operational,PDF
grib2/4/51//1,Predicciones categóricas para una superficie o capa horizontal en un momento dado,,,"36- Repítanse los 12 octetos siguientes para cada categoría (i = 1,NC)",,,,,Operational,PDF
grib2/4/51/(36+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(36+12(i-1)),,Cifra de clave,,,,,Operational,PDF
grib2/4/51/(37+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(37+12(i-1)),,Tipo de intervalo para el primer y segundo límites,(véase la Tabla de cifrado 4.91),,4.91,,Operational,PDF
grib2/4/51/(38+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(38+12(i-1)),,Factor de escala del primer límite,,,,,Operational,PDF
grib2/4/51/(39+12(i-1))-(42+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(39+12(i-1))-(42+12(i-1)),,Valor a escala del primer límite,,,,,Operational,PDF
grib2/4/51/(43+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(43+12(i-1)),,Factor de escala del segundo límite,,,,,Operational,PDF
grib2/4/51/(44+12(i-1))-(47+12(i-1)),Predicciones categóricas para una superficie o capa horizontal en un momento dado,(44+12(i-1))-(47+12(i-1)),,Valor a escala del segundo límite,,,,,Operational,PDF
