ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/100/10,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/100/11,"Pronóstico individual de conjunto, controlado y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/100/12-13,"Pronóstico individual de conjunto, controlado y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones.",12-13,2,Número de dirección de onda,,,,,Operational,AI
grib2/4/100/14-15,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",14-15,2,Número de direcciones de onda (ND),,,,,Operational,AI
grib2/4/100/16-17,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",16-17,2,Número de frecuencia de onda,,,,,Operational,AI
grib2/4/100/18-19,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",18-19,2,Número de frecuencias de onda (NF),,,,,Operational,AI
grib2/4/100/20,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",20,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/100/21,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",21,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/100/22,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",22,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI
grib2/4/100/23-24,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",23-24,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI
grib2/4/100/25,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",25,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/100/26,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",26,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/100/27-30,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",27-30,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI
grib2/4/100/31,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",31,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI
grib2/4/100/32,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",32,1,Número de la perturbación,,,,,Operational,AI
grib2/4/100/33,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",33,1,Número de predicciones en el conjunto,,,,,Operational,AI
grib2/4/100/34,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",34,1,Factor de escala de las direcciones de onda,,,,,Operational,AI
grib2/4/100//1,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",,,La siguiente entrada de 4 octetos se repite ND veces. (ND se define en los octetos 14-15),,,,,Operational,AI
grib2/4/100/(35+(ND-1)*4)-(38+(ND-1)*4),"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",(35+(ND-1)*4)-(38+(ND-1)*4),,Valores escalados de las direcciones de las olas,((véase la nota 2)),162,,,Operational,AI
grib2/4/100/39+(ND-1)*4,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",39+(ND-1)*4,,Factor de escala de frecuencias de onda,,,,,Operational,AI
grib2/4/100//2,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",,,La siguiente entrada de 4 octetos se repite NF veces. (NF se define en los octetos 18-19),,,,,Operational,AI
grib2/4/100/(40+(ND-1)*4+(NF-1)*4)-(43+(ND-1)*4+(NF-1)*4),"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con lista explícita de frecuencias y direcciones",(40+(ND-1)*4+(NF-1)*4)-(43+(ND-1)*4+(NF-1)*4),,Valores escalados de frecuencias de onda,((véase la nota 3)),161,,,Operational,AI
