ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/110/10,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),4.1,,,Operational,AI Engine
grib2/4/110/11,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),4.2,,,Operational,AI Engine
grib2/4/110/12,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos.",12,1,Tipo de intervalo (para longitud de onda),((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI Engine
grib2/4/110/13,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",13,1,Factor de escala de la primera longitud de onda,,,,,Operational,AI Engine
grib2/4/110/14-17,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",14-17,4,Valor escalado de la primera longitud de onda,,,,,Operational,AI Engine
grib2/4/110/18,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",18,1,Factor de escala de la segunda longitud de onda,,,,,Operational,AI Engine
grib2/4/110/19-22,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",19-22,4,Valor escalado de la segunda longitud de onda,,,,,Operational,AI Engine
grib2/4/110/23,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/110/24,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/110/25,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",25,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/110/26-27,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/110/28,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para productos ópticos genéricos",28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
