ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/152/10,"Repronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un punto en el tiempo para los constituyentes químicos atmosféricos.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/152/11,"Repronóstico individual de gran conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/152/12-13,"Pronóstico retrospectivo individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un punto en el tiempo para los constituyentes químicos atmosféricos.",12-13,2,Tipo de componente químico atmosférico,((véase la Tabla de cifrado 4.230)),,4.230,,Operational,AI Engine
grib2/4/152/14,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",14,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/152/15,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento específico para los constituyentes químicos atmosféricos",15,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/152/16,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",16,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/152/17-18,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",17-18,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI Engine
grib2/4/152/19,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",19,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/152/20,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",20,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/152/21-24,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",21-24,4,"Hora de la predicción, en unidades definidas mediante el octeto 20",,,,,Operational,AI Engine
grib2/4/152/25,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",25,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/152/26,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",26,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/152/27-30,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",27-30,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/152/31,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",31,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/152/32,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",32,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/152/33-36,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",33-36,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/152/37,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",37,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/152/38-41,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",38-41,4,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/152/42-45,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",42-45,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/152/46-47,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",46-47,2,Año de la fecha de versión del modelo,((véase la nota 2)),127,,,Operational,AI Engine
grib2/4/152/48,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",48,1,Mes de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/152/49,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",49,1,Día de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/152/50,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",50,1,Hora de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/152/51,"Repronóstico individual de gran conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un momento dado para los constituyentes químicos atmosféricos",51,1,Minuto de la fecha de versión del modelo,,,,,Operational,AI Engine
